#    L    TT             EE             TE             PP             TP          
  1897   0.323164E-10   0.161030E-11  -0.849622E-12   0.102082E-07   0.129556E-11
  1898   0.322065E-10   0.161516E-11  -0.877095E-12   0.101972E-07   0.130179E-11
  1899   0.320989E-10   0.161987E-11  -0.904847E-12   0.101861E-07   0.130797E-11
  1900   0.319937E-10   0.162440E-11  -0.932865E-12   0.101751E-07   0.131411E-11
  1901   0.318907E-10   0.162876E-11  -0.961136E-12   0.101642E-07   0.132018E-11
  1902   0.317901E-10   0.163294E-11  -0.989646E-12   0.101532E-07   0.132621E-11
  1903   0.316918E-10   0.163696E-11  -0.101838E-11   0.101423E-07   0.133218E-11
  1904   0.315960E-10   0.164079E-11  -0.104733E-11   0.101313E-07   0.133810E-11
  1905   0.315025E-10   0.164445E-11  -0.107647E-11   0.101204E-07   0.134396E-11
  1906   0.314113E-10   0.164792E-11  -0.110580E-11   0.101095E-07   0.134976E-11
  1907   0.313225E-10   0.165121E-11  -0.113531E-11   0.100986E-07   0.135550E-11
  1908   0.312360E-10   0.165433E-11  -0.116496E-11   0.100878E-07   0.136119E-11
  1909   0.311520E-10   0.165726E-11  -0.119475E-11   0.100769E-07   0.136681E-11
  1910   0.310703E-10   0.166000E-11  -0.122469E-11   0.100661E-07   0.137238E-11
  1911   0.309909E-10   0.166256E-11  -0.125472E-11   0.100553E-07   0.137788E-11
  1912   0.309140E-10   0.166493E-11  -0.128486E-11   0.100445E-07   0.138332E-11
  1913   0.308393E-10   0.166711E-11  -0.131509E-11   0.100337E-07   0.138869E-11
  1914   0.307670E-10   0.166910E-11  -0.134538E-11   0.100229E-07   0.139400E-11
  1915   0.306971E-10   0.167090E-11  -0.137574E-11   0.100122E-07   0.139924E-11
  1916   0.306295E-10   0.167251E-11  -0.140615E-11   0.100014E-07   0.140442E-11
  1917   0.305642E-10   0.167393E-11  -0.143658E-11   0.999073E-08   0.140952E-11
  1918   0.305012E-10   0.167515E-11  -0.146703E-11   0.998003E-08   0.141456E-11
  1919   0.304406E-10   0.167620E-11  -0.149748E-11   0.996935E-08   0.141953E-11
  1920   0.303822E-10   0.167704E-11  -0.152793E-11   0.995868E-08   0.142444E-11
  1921   0.303262E-10   0.167770E-11  -0.155835E-11   0.994803E-08   0.142928E-11
  1922   0.302724E-10   0.167815E-11  -0.158873E-11   0.993740E-08   0.143405E-11
  1923   0.302209E-10   0.167842E-11  -0.161906E-11   0.992678E-08   0.143875E-11
  1924   0.301717E-10   0.167851E-11  -0.164932E-11   0.991617E-08   0.144340E-11
  1925   0.301247E-10   0.167839E-11  -0.167951E-11   0.990559E-08   0.144797E-11
  1926   0.300799E-10   0.167809E-11  -0.170961E-11   0.989502E-08   0.145248E-11
  1927   0.300373E-10   0.167759E-11  -0.173960E-11   0.988446E-08   0.145693E-11
  1928   0.299969E-10   0.167690E-11  -0.176947E-11   0.987392E-08   0.146132E-11
  1929   0.299587E-10   0.167601E-11  -0.179922E-11   0.986340E-08   0.146564E-11
  1930   0.299227E-10   0.167493E-11  -0.182882E-11   0.985289E-08   0.146990E-11
  1931   0.298888E-10   0.167366E-11  -0.185826E-11   0.984240E-08   0.147409E-11
  1932   0.298569E-10   0.167221E-11  -0.188753E-11   0.983192E-08   0.147823E-11
  1933   0.298272E-10   0.167055E-11  -0.191663E-11   0.982146E-08   0.148230E-11
  1934   0.297994E-10   0.166871E-11  -0.194553E-11   0.981102E-08   0.148631E-11
  1935   0.297738E-10   0.166667E-11  -0.197423E-11   0.980059E-08   0.149026E-11
  1936   0.297502E-10   0.166444E-11  -0.200271E-11   0.979018E-08   0.149415E-11
  1937   0.297286E-10   0.166203E-11  -0.203095E-11   0.977978E-08   0.149798E-11
  1938   0.297090E-10   0.165943E-11  -0.205896E-11   0.976940E-08   0.150174E-11
  1939   0.296913E-10   0.165665E-11  -0.208671E-11   0.975903E-08   0.150544E-11
  1940   0.296754E-10   0.165368E-11  -0.211421E-11   0.974868E-08   0.150907E-11
  1941   0.296615E-10   0.165052E-11  -0.214143E-11   0.973835E-08   0.151264E-11
  1942   0.296495E-10   0.164719E-11  -0.216836E-11   0.972803E-08   0.151615E-11
  1943   0.296394E-10   0.164367E-11  -0.219500E-11   0.971772E-08   0.151959E-11
  1944   0.296310E-10   0.163998E-11  -0.222132E-11   0.970743E-08   0.152296E-11
  1945   0.296243E-10   0.163610E-11  -0.224733E-11   0.969716E-08   0.152626E-11
  1946   0.296195E-10   0.163205E-11  -0.227301E-11   0.968690E-08   0.152950E-11
  1947   0.296164E-10   0.162782E-11  -0.229835E-11   0.967666E-08   0.153267E-11
  1948   0.296150E-10   0.162342E-11  -0.232333E-11   0.966643E-08   0.153577E-11
  1949   0.296152E-10   0.161884E-11  -0.234795E-11   0.965622E-08   0.153880E-11
  1950   0.296169E-10   0.161409E-11  -0.237221E-11   0.964602E-08   0.154176E-11
  1951   0.296204E-10   0.160916E-11  -0.239608E-11   0.963584E-08   0.154465E-11
  1952   0.296254E-10   0.160407E-11  -0.241956E-11   0.962567E-08   0.154747E-11
  1953   0.296319E-10   0.159882E-11  -0.244264E-11   0.961552E-08   0.155022E-11
  1954   0.296398E-10   0.159340E-11  -0.246532E-11   0.960538E-08   0.155290E-11
  1955   0.296493E-10   0.158782E-11  -0.248758E-11   0.959526E-08   0.155551E-11
  1956   0.296602E-10   0.158208E-11  -0.250942E-11   0.958515E-08   0.155805E-11
  1957   0.296725E-10   0.157619E-11  -0.253083E-11   0.957506E-08   0.156052E-11
  1958   0.296861E-10   0.157015E-11  -0.255180E-11   0.956499E-08   0.156292E-11
  1959   0.297011E-10   0.156396E-11  -0.257232E-11   0.955492E-08   0.156525E-11
  1960   0.297174E-10   0.155761E-11  -0.259239E-11   0.954488E-08   0.156751E-11
  1961   0.297349E-10   0.155112E-11  -0.261200E-11   0.953485E-08   0.156969E-11
  1962   0.297536E-10   0.154449E-11  -0.263113E-11   0.952483E-08   0.157181E-11
  1963   0.297736E-10   0.153772E-11  -0.264979E-11   0.951483E-08   0.157386E-11
  1964   0.297946E-10   0.153080E-11  -0.266797E-11   0.950484E-08   0.157584E-11
  1965   0.298166E-10   0.152375E-11  -0.268566E-11   0.949487E-08   0.157775E-11
  1966   0.298399E-10   0.151657E-11  -0.270285E-11   0.948491E-08   0.157960E-11
  1967   0.298641E-10   0.150924E-11  -0.271953E-11   0.947496E-08   0.158137E-11
  1968   0.298892E-10   0.150180E-11  -0.273571E-11   0.946504E-08   0.158307E-11
  1969   0.299155E-10   0.149422E-11  -0.275138E-11   0.945512E-08   0.158470E-11
  1970   0.299425E-10   0.148654E-11  -0.276654E-11   0.944522E-08   0.158626E-11
  1971   0.299704E-10   0.147873E-11  -0.278116E-11   0.943534E-08   0.158776E-11
  1972   0.299992E-10   0.147080E-11  -0.279526E-11   0.942547E-08   0.158918E-11
  1973   0.300287E-10   0.146276E-11  -0.280883E-11   0.941561E-08   0.159053E-11
  1974   0.300589E-10   0.145460E-11  -0.282184E-11   0.940577E-08   0.159181E-11
  1975   0.300900E-10   0.144634E-11  -0.283433E-11   0.939594E-08   0.159302E-11
  1976   0.301216E-10   0.143798E-11  -0.284626E-11   0.938613E-08   0.159415E-11
  1977   0.301539E-10   0.142951E-11  -0.285764E-11   0.937633E-08   0.159522E-11
  1978   0.301867E-10   0.142093E-11  -0.286846E-11   0.936655E-08   0.159621E-11
  1979   0.302200E-10   0.141227E-11  -0.287872E-11   0.935678E-08   0.159713E-11
  1980   0.302539E-10   0.140350E-11  -0.288841E-11   0.934702E-08   0.159798E-11
  1981   0.302882E-10   0.139466E-11  -0.289754E-11   0.933728E-08   0.159875E-11
  1982   0.303230E-10   0.138572E-11  -0.290610E-11   0.932756E-08   0.159945E-11
  1983   0.303582E-10   0.137670E-11  -0.291411E-11   0.931784E-08   0.160007E-11
  1984   0.303936E-10   0.136761E-11  -0.292153E-11   0.930814E-08   0.160063E-11
  1985   0.304294E-10   0.135843E-11  -0.292838E-11   0.929846E-08   0.160110E-11
  1986   0.304654E-10   0.134918E-11  -0.293466E-11   0.928879E-08   0.160151E-11
  1987   0.305017E-10   0.133987E-11  -0.294037E-11   0.927913E-08   0.160184E-11
  1988   0.305382E-10   0.133049E-11  -0.294550E-11   0.926949E-08   0.160209E-11
  1989   0.305748E-10   0.132106E-11  -0.295004E-11   0.925986E-08   0.160228E-11
  1990   0.306115E-10   0.131155E-11  -0.295401E-11   0.925025E-08   0.160239E-11
  1991   0.306484E-10   0.130199E-11  -0.295740E-11   0.924065E-08   0.160243E-11
  1992   0.306852E-10   0.129238E-11  -0.296021E-11   0.923106E-08   0.160240E-11
  1993   0.307219E-10   0.128271E-11  -0.296244E-11   0.922149E-08   0.160230E-11
  1994   0.307587E-10   0.127301E-11  -0.296408E-11   0.921193E-08   0.160213E-11
  1995   0.307952E-10   0.126326E-11  -0.296514E-11   0.920239E-08   0.160189E-11
  1996   0.308318E-10   0.125346E-11  -0.296563E-11   0.919286E-08   0.160158E-11
  1997   0.308682E-10   0.124362E-11  -0.296552E-11   0.918334E-08   0.160120E-11
  1998   0.309042E-10   0.123376E-11  -0.296485E-11   0.917384E-08   0.160076E-11
  1999   0.309401E-10   0.122387E-11  -0.296359E-11   0.916435E-08   0.160025E-11
  2000   0.309756E-10   0.121394E-11  -0.296176E-11   0.915488E-08   0.159967E-11
  2001   0.310109E-10   0.120399E-11  -0.295935E-11   0.914542E-08   0.159902E-11
  2002   0.310458E-10   0.119402E-11  -0.295638E-11   0.913597E-08   0.159831E-11
  2003   0.310803E-10   0.118404E-11  -0.295283E-11   0.912654E-08   0.159753E-11
  2004   0.311143E-10   0.117403E-11  -0.294871E-11   0.911712E-08   0.159669E-11
  2005   0.311480E-10   0.116403E-11  -0.294403E-11   0.910771E-08   0.159578E-11
  2006   0.311811E-10   0.115401E-11  -0.293879E-11   0.909832E-08   0.159480E-11
  2007   0.312137E-10   0.114399E-11  -0.293299E-11   0.908894E-08   0.159376E-11
  2008   0.312457E-10   0.113397E-11  -0.292664E-11   0.907958E-08   0.159266E-11
  2009   0.312771E-10   0.112395E-11  -0.291973E-11   0.907023E-08   0.159149E-11
  2010   0.313079E-10   0.111394E-11  -0.291228E-11   0.906089E-08   0.159026E-11
  2011   0.313380E-10   0.110393E-11  -0.290427E-11   0.905156E-08   0.158897E-11
  2012   0.313673E-10   0.109394E-11  -0.289572E-11   0.904225E-08   0.158761E-11
  2013   0.313959E-10   0.108395E-11  -0.288663E-11   0.903295E-08   0.158619E-11
  2014   0.314237E-10   0.107399E-11  -0.287701E-11   0.902367E-08   0.158470E-11
  2015   0.314508E-10   0.106405E-11  -0.286686E-11   0.901439E-08   0.158316E-11
  2016   0.314769E-10   0.105414E-11  -0.285619E-11   0.900513E-08   0.158155E-11
  2017   0.315023E-10   0.104425E-11  -0.284501E-11   0.899588E-08   0.157987E-11
  2018   0.315267E-10   0.103439E-11  -0.283332E-11   0.898665E-08   0.157814E-11
  2019   0.315503E-10   0.102458E-11  -0.282113E-11   0.897742E-08   0.157634E-11
  2020   0.315729E-10   0.101479E-11  -0.280846E-11   0.896821E-08   0.157448E-11
  2021   0.315946E-10   0.100506E-11  -0.279528E-11   0.895902E-08   0.157256E-11
  2022   0.316153E-10   0.995367E-12  -0.278162E-11   0.894983E-08   0.157058E-11
  2023   0.316350E-10   0.985724E-12  -0.276750E-11   0.894066E-08   0.156852E-11
  2024   0.316536E-10   0.976131E-12  -0.275289E-11   0.893150E-08   0.156641E-11
  2025   0.316712E-10   0.966591E-12  -0.273782E-11   0.892236E-08   0.156422E-11
  2026   0.316877E-10   0.957108E-12  -0.272230E-11   0.891322E-08   0.156197E-11
  2027   0.317029E-10   0.947683E-12  -0.270632E-11   0.890411E-08   0.155966E-11
  2028   0.317171E-10   0.938321E-12  -0.268989E-11   0.889501E-08   0.155727E-11
  2029   0.317301E-10   0.929021E-12  -0.267302E-11   0.888592E-08   0.155481E-11
  2030   0.317418E-10   0.919790E-12  -0.265572E-11   0.887684E-08   0.155228E-11
  2031   0.317524E-10   0.910629E-12  -0.263799E-11   0.886779E-08   0.154969E-11
  2032   0.317617E-10   0.901540E-12  -0.261986E-11   0.885874E-08   0.154701E-11
  2033   0.317697E-10   0.892528E-12  -0.260132E-11   0.884971E-08   0.154427E-11
  2034   0.317765E-10   0.883594E-12  -0.258237E-11   0.884070E-08   0.154145E-11
  2035   0.317819E-10   0.874742E-12  -0.256303E-11   0.883171E-08   0.153856E-11
  2036   0.317861E-10   0.865973E-12  -0.254331E-11   0.882272E-08   0.153560E-11
  2037   0.317888E-10   0.857288E-12  -0.252321E-11   0.881376E-08   0.153256E-11
  2038   0.317902E-10   0.848692E-12  -0.250274E-11   0.880481E-08   0.152946E-11
  2039   0.317901E-10   0.840185E-12  -0.248191E-11   0.879587E-08   0.152630E-11
  2040   0.317887E-10   0.831771E-12  -0.246072E-11   0.878694E-08   0.152309E-11
  2041   0.317857E-10   0.823449E-12  -0.243919E-11   0.877802E-08   0.151982E-11
  2042   0.317814E-10   0.815224E-12  -0.241732E-11   0.876912E-08   0.151651E-11
  2043   0.317756E-10   0.807097E-12  -0.239512E-11   0.876022E-08   0.151316E-11
  2044   0.317683E-10   0.799072E-12  -0.237260E-11   0.875133E-08   0.150977E-11
  2045   0.317596E-10   0.791149E-12  -0.234977E-11   0.874244E-08   0.150636E-11
  2046   0.317494E-10   0.783330E-12  -0.232663E-11   0.873356E-08   0.150291E-11
  2047   0.317376E-10   0.775618E-12  -0.230321E-11   0.872469E-08   0.149945E-11
  2048   0.317244E-10   0.768017E-12  -0.227951E-11   0.871581E-08   0.149598E-11
  2049   0.317097E-10   0.760525E-12  -0.225554E-11   0.870694E-08   0.149249E-11
  2050   0.316934E-10   0.753147E-12  -0.223130E-11   0.869807E-08   0.148900E-11
