# L TxT TxW1 TxW2 TxW3 W1xW1 W1xW2 W1xW3 W2xW2 W2xW3 W3xW3
9.700000000000000000e+01 2.331447057021682310e-13 6.567718546299715956e-12 6.701005069243026020e-12 5.413403746087116705e-12 2.925525673329799100e-06 5.267745452933337244e-07 1.190212593305094774e-09 2.489999944090012171e-06 3.694083572254153654e-07 1.281466838521754843e-06
9.800000000000000000e+01 2.311085538898400877e-13 6.363559050024458227e-12 6.507418174892418366e-12 5.256374366136901755e-12 2.891305823566935890e-06 5.227523582361853664e-07 1.178391614919728904e-09 2.467850235018784350e-06 3.657021052110654284e-07 1.269485325860944090e-06
9.900000000000000000e+01 2.291246969675192956e-13 6.167120279330408279e-12 6.321748710734533900e-12 5.105048056220845752e-12 2.857461441739661309e-06 5.188281419592773337e-07 1.167312632477625453e-09 2.446316521472183477e-06 3.620715108422923525e-07 1.257654148003623978e-06
1.000000000000000000e+02 2.271925044448343153e-13 5.978041034329273363e-12 6.143593040953955872e-12 4.959192396194959254e-12 2.823984071707690002e-06 5.149938617385927298e-07 1.156890483204766724e-09 2.425379346127271293e-06 3.585168587942964058e-07 1.245977645801305792e-06
1.010000000000000000e+02 2.253095046686897120e-13 5.795979451261931266e-12 5.972569965046529480e-12 4.818586551882631567e-12 2.790865483203979591e-06 5.112419989059912700e-07 1.147045819466922085e-09 2.405020060200288330e-06 3.550383232870937041e-07 1.234459644533218394e-06
1.020000000000000000e+02 2.234739570045924520e-13 5.620611812811215048e-12 5.808319308024834989e-12 4.683020592675633053e-12 2.758097666003018519e-06 5.075655160421931180e-07 1.137704706315135780e-09 2.385220781988107920e-06 3.516359782673911615e-07 1.223103495698300592e-06
1.030000000000000000e+02 2.216830264938570609e-13 5.451631441533565198e-12 5.650500610459997879e-12 4.552294855425838475e-12 2.725672824129436906e-06 5.039578247406919465e-07 1.128798249182409234e-09 2.365964357928974988e-06 3.483098067249713284e-07 1.211912115428956966e-06
1.040000000000000000e+02 2.199351927960119000e-13 5.288747669902794651e-12 5.498791910470604185e-12 4.426219351080173201e-12 2.693583370123968730e-06 5.004127557336801464e-07 1.120262249259317571e-09 2.347234326006079107e-06 3.450597092198228878e-07 1.200888019816256921e-06
1.050000000000000000e+02 2.182284376815332035e-13 5.131684881023071391e-12 5.352888610457972413e-12 4.304613210813877148e-12 2.661821919381064104e-06 4.969245311896668802e-07 1.112036884297773392e-09 2.329014881331476331e-06 3.418855116891027754e-07 1.190033357409556548e-06
1.060000000000000000e+02 2.165608482195111991e-13 4.980181614578702872e-12 5.212502422009881874e-12 4.187304168691318163e-12 2.630381284569999518e-06 4.934877390092698337e-07 1.104066412792051405e-09 2.311290843760595915e-06 3.387869725965805571e-07 1.179349939129420784e-06
1.070000000000000000e+02 2.149306105207339021e-13 4.833989733050571992e-12 5.077360382958586493e-12 4.074128078132350649e-12 2.599254470149248529e-06 4.900973089608388680e-07 1.096298899666796853e-09 2.294047627399193975e-06 3.357637894814260685e-07 1.168839265811051368e-06
1.080000000000000000e+02 2.133354701614278488e-13 4.692873643648349942e-12 4.947203941089968720e-12 3.964928459687943437e-12 2.568434666982033498e-06 4.867484905113122487e-07 1.088685961765073441e-09 2.277271211875231159e-06 3.328156049579785138e-07 1.158502553575825757e-06
1.090000000000000000e+02 2.117748713994119419e-13 4.556609571788055324e-12 4.821788099464136313e-12 3.859556077834070949e-12 2.537915247059395877e-06 4.834368322201426875e-07 1.081182531577342524e-09 2.260948115257859247e-06 3.299420122134353037e-07 1.148340757210893010e-06
1.100000000000000000e+02 2.102467202721221485e-13 4.424984882290170920e-12 4.700880618728495134e-12 3.757868544679446661e-12 2.507689758335758407e-06 4.801581625754062457e-07 1.073746637786178748e-09 2.245065368514601372e-06 3.271425600461459565e-07 1.138354591720792537e-06
1.110000000000000000e+02 2.087495336127349183e-13 4.297800447961730824e-12 4.584262064132056102e-12 3.659727550564267633e-12 2.477754710549954830e-06 4.769082563819291943e-07 1.066347168038845914e-09 2.229607118611138923e-06 3.244164533979893757e-07 1.128544478093240603e-06
1.120000000000000000e+02 2.072823563740661093e-13 4.174878640283652693e-12 4.471727373163544000e-12 3.564991661234249569e-12 2.448117547736394062e-06 4.736819155326942580e-07 1.058986451439471061e-09 2.214544964929463001e-06 3.217616883871814330e-07 1.118910349801249917e-06
1.130000000000000000e+02 2.058437734787716795e-13 4.056053057920455922e-12 4.363082642670590022e-12 3.473523749612783416e-12 2.418787614363262146e-06 4.704739751574853121e-07 1.051674308134958476e-09 2.199848849470083118e-06 3.191760399685736598e-07 1.109451909469780634e-06
1.140000000000000000e+02 2.044324408210934420e-13 3.941164973563983139e-12 4.258143720325500979e-12 3.385193111097436731e-12 2.389773332185193385e-06 4.672796081112968935e-07 1.044419839659568554e-09 2.185490442665307037e-06 3.166573725814977275e-07 1.100168719325777550e-06
1.150000000000000000e+02 2.030470812701739471e-13 3.830062921856577571e-12 4.156735654746286654e-12 3.299875115486203474e-12 2.361082265777846106e-06 4.640943036035247000e-07 1.037231476161425479e-09 2.171443039440965809e-06 3.142036357714846478e-07 1.091060213747285086e-06
1.160000000000000000e+02 2.016869438784663641e-13 3.722602312615639317e-12 4.058692180462008071e-12 3.217450880407186251e-12 2.332721183390580017e-06 4.609138472725164342e-07 1.030117020373725492e-09 2.157681462117893849e-06 3.118128600632412626e-07 1.082125710835818302e-06
1.170000000000000000e+02 2.003508509292160578e-13 3.618645067611278365e-12 3.963855235261147332e-12 3.137806964759330145e-12 2.304696113473341829e-06 4.577343025990102105e-07 1.023083688573196208e-09 2.144181969657859437e-06 3.094831530683896437e-07 1.073364423089689541e-06
1.180000000000000000e+02 1.990372348689924456e-13 3.518059279282980099e-12 3.872074507653748578e-12 3.060835080786756137e-12 2.277012397204682486e-06 4.545519935605443094e-07 1.016138148748732571e-09 2.130922172797967045e-06 3.072126958126952819e-07 1.064775467249455442e-06
1.190000000000000000e+02 1.977454924404553689e-13 3.420718889904042681e-12 3.783207012353591338e-12 2.986431823514429737e-12 2.249674737321158873e-06 4.513634884367217039e-07 1.009286556185217256e-09 2.117880954653465831e-06 3.049997392686263854e-07 1.056357873380672413e-06
1.200000000000000000e+02 1.964746089688454134e-13 3.326503389815082593e-12 3.697116691847442396e-12 2.914498416369239949e-12 2.222687243524145587e-06 4.481655846823498809e-07 1.002534586651198401e-09 2.105038396401737682e-06 3.028426010801081832e-07 1.048110593253732491e-06
1.210000000000000000e+02 1.952236185344218781e-13 3.235297533451211768e-12 3.613674042265549671e-12 2.844940471898951243e-12 2.196053474717866382e-06 4.449552947919848161e-07 9.958874673641404443e-10 2.092375707690273556e-06 3.007396624672851771e-07 1.040032508075593636e-06
1.220000000000000000e+02 1.939911826494629644e-13 3.146991071982167161e-12 3.532755761902583708e-12 2.777667766582543994e-12 2.169776478312236647e-06 4.417298330853776407e-07 9.893500058933273741e-10 2.079875161438939444e-06 2.986893652999661925e-07 1.032122435623726262e-06
1.230000000000000000e+02 1.927768574450567855e-13 3.061478501471755389e-12 3.454244420861959274e-12 2.712594028799907142e-12 2.143858826805603994e-06 4.384866033487758382e-07 9.829266171479898921e-10 2.067520032732067214e-06 2.966902093292352039e-07 1.024379136828472557e-06
1.240000000000000000e+02 1.915798077282950611e-13 2.978658825542875123e-12 3.378028150410110774e-12 2.649636739097201895e-12 2.118302651845532102e-06 4.352231872720287295e-07 9.766213485867932535e-10 2.055294541518942820e-06 2.947407495674388276e-07 1.016801321846262333e-06
1.250000000000000000e+02 1.903988386033767562e-13 2.898435331607986490e-12 3.304000350731675035e-12 2.588716941947160211e-12 2.093109675950290041e-06 4.319373336260343771e-07 9.704379037743473424e-10 2.043183798862515090e-06 2.928395938074505944e-07 1.009387655662713315e-06
1.260000000000000000e+02 1.892336027885319441e-13 2.820715379792540961e-12 3.232059415872482331e-12 2.529759068261366463e-12 2.068281242059536352e-06 4.286269481292609738e-07 9.643796644007893199e-10 2.031173756495563629e-06 2.909854002727326213e-07 1.002136763261489615e-06
1.270000000000000000e+02 1.880829898068975503e-13 2.745410203741219393e-12 3.162108474745497035e-12 2.472690767964887941e-12 2.043818341069651689e-06 4.252900839559381986e-07 9.584497108716722636e-10 2.019251159461447722e-06 2.891768753902984280e-07 9.950472343919416577e-07
1.280000000000000000e+02 1.869463271366668699e-13 2.672434722554275381e-12 3.094055147156087494e-12 2.417442751992674278e-12 2.019721637497298488e-06 4.219249328420574288e-07 9.526508415673236601e-10 2.007403501632994428e-06 2.874127716792185653e-07 9.881176279659267314e-07
1.290000000000000000e+02 1.858233478466005195e-13 2.601707363154227082e-12 3.027811313877776495e-12 2.363948643112379522e-12 1.995991493403801766e-06 4.185298167485693877e-07 9.469855908633811946e-10 1.995618983918165863e-06 2.856918857477993528e-07 9.813464761117925312e-07
1.300000000000000000e+02 1.847130535805700233e-13 2.533149892432012604e-12 2.963292899878637949e-12 2.312144835020005336e-12 1.972627990702934078e-06 4.151031800441699616e-07 9.414562459974115868e-10 1.983886474975085727e-06 2.840130563930323218e-07 9.747322879113346907e-07
1.310000000000000000e+02 1.836145086058123166e-13 2.466688114742585176e-12 2.900422890899211006e-12 2.261969397966811825e-12 1.949630779811587042e-06 4.116444100728550061e-07 9.360620364610520516e-10 1.972195234502621106e-06 2.823749201760874162e-07 9.682728719598887182e-07
1.320000000000000000e+02 1.825279442376236327e-13 2.402254187363003645e-12 2.839140416148363489e-12 2.213359184847794108e-12 1.926998603304559641e-06 4.081562143769670907e-07 9.307910096092945757e-10 1.960534188028933843e-06 2.807752110354184666e-07 9.619633787986991205e-07
1.330000000000000000e+02 1.814521711288816142e-13 2.339783737513750756e-12 2.779390254247899680e-12 2.166252789470264628e-12 1.904729865159070852e-06 4.046419637701804595e-07 9.256290930516426951e-10 1.948892661818801810e-06 2.792115353919505531e-07 9.557984836417658665e-07
1.340000000000000000e+02 1.803871044525720188e-13 2.279214861924205471e-12 2.721119403106891267e-12 2.120591406235861349e-12 1.882822821785941844e-06 4.011048488337999850e-07 9.205629666038131977e-10 1.937260594625460624e-06 2.776816160177341382e-07 9.497730777946921928e-07
1.350000000000000000e+02 1.793319728755504357e-13 2.220488015373957882e-12 2.664276976892799170e-12 2.076318705811652883e-12 1.861275594618648995e-06 3.975478894972308675e-07 9.155800223078567003e-10 1.925628504281846711e-06 2.761832860880995104e-07 9.438822585660172640e-07
1.360000000000000000e+02 1.782867176614889191e-13 2.163545905020695574e-12 2.608814108453669550e-12 2.033380717504067862e-12 1.840086181837293682e-06 3.939739440694813582e-07 9.106683267430146207e-10 1.913987456231973563e-06 2.747144835674499890e-07 9.381213197142908199e-07
1.370000000000000000e+02 1.772506124967408328e-13 2.108333390175217313e-12 2.554683856867285733e-12 1.991725717931837785e-12 1.819252469287276463e-06 3.903857177561069961e-07 9.058165854837328109e-10 1.902329033879822811e-06 2.732732459080594774e-07 9.324857423989509498e-07
1.380000000000000000e+02 1.762232942476831195e-13 2.054797387206317152e-12 2.501841119814541271e-12 1.951304125621082922e-12 1.798772240648114385e-06 3.867857706936488259e-07 9.010141095710933910e-10 1.890645310641599915e-06 2.718577050426407901e-07 9.269711866051821271e-07
1.390000000000000000e+02 1.752040920118692098e-13 2.002886779278875978e-12 2.450242550494140377e-12 1.912068401170592879e-12 1.778643186903827314e-06 3.831765255314329326e-07 8.962507838730374120e-10 1.878928823595011181e-06 2.704660826527499938e-07 9.215734830148817813e-07
1.400000000000000000e+02 1.741933225020334612e-13 1.952552330647582018e-12 2.399846478814161008e-12 1.873972952658498336e-12 1.758862915162596922e-06 3.795602745885797230e-07 8.915170372171678461e-10 1.867172548626456715e-06 2.690966856962920916e-07 9.162886252976888257e-07
1.410000000000000000e+02 1.731900244674024975e-13 1.903746605246486232e-12 2.350612836613103490e-12 1.836974045983005274e-12 1.739428956869995617e-06 3.759391866122004497e-07 8.868038141877502192e-10 1.855369876983729927e-06 2.677479021785090818e-07 9.111127627977104016e-07
1.420000000000000000e+02 1.721939043002041606e-13 1.856423889331091617e-12 2.302503086678929638e-12 1.801029719849785991e-12 1.720338775456910550e-06 3.723153131610208900e-07 8.821025484857532136e-10 1.843514593148032461e-06 2.664181971518623637e-07 9.060421935931531844e-07
1.430000000000000000e+02 1.712049854776940749e-13 1.810540117945018106e-12 2.255480155349370240e-12 1.766099705137134054e-12 1.701589773460370033e-06 3.686905946370663824e-07 8.774051377574913712e-10 1.831600853944854864e-06 2.651061089311834336e-07 9.010733579075187852e-07
1.440000000000000000e+02 1.702223833001104179e-13 1.766052804997591539e-12 2.209508368490494308e-12 1.732145348387219330e-12 1.683179299152786545e-06 3.650668659865461914e-07 8.727039198036624611e-10 1.819623168818620804e-06 2.638102455113524865e-07 8.962028318523827979e-07
1.450000000000000000e+02 1.692461478523633034e-13 1.722920976751979494e-12 2.164553390663323685e-12 1.699129539187750349e-12 1.665104652712617595e-06 3.614458620896930816e-07 8.679916500863488949e-10 1.807576381200949717e-06 2.625292811755952716e-07 8.914273214830320313e-07
1.460000000000000000e+02 1.682751519273984478e-13 1.681105108535898371e-12 2.120582167300142296e-12 1.667016641223255226e-12 1.647363091967156134e-06 3.578292228580229934e-07 8.632614804569250073e-10 1.795455650906970542e-06 2.612619532832520945e-07 8.867436571494052720e-07
1.470000000000000000e+02 1.673091921438030978e-13 1.640567064498455502e-12 2.077562869723254049e-12 1.635772426789056352e-12 1.629951837736005298e-06 3.542184980562882600e-07 8.585069390328044715e-10 1.783256437498426573e-06 2.600070592265927309e-07 8.821487881258884110e-07
1.480000000000000000e+02 1.663477882629186685e-13 1.601270040247452862e-12 2.035464842849232687e-12 1.605364014573886826e-12 1.612868078801821166e-06 3.506151518652834220e-07 8.537219111555950492e-10 1.770974484556242985e-06 2.587634535469088464e-07 8.776397775045113003e-07
1.490000000000000000e+02 1.653904829548463694e-13 1.563178508211512163e-12 1.994258555431340601e-12 1.575759810529150744e-12 1.596108976533071723e-06 3.470205672006274681e-07 8.489006213675455563e-10 1.758605804808948515e-06 2.575300452007383464e-07 8.732137973370616518e-07
1.500000000000000000e+02 1.644368407053628107e-13 1.526258165580766085e-12 1.953915552701765826e-12 1.546929451654007047e-12 1.579671669181858744e-06 3.434360498016888629e-07 8.440376163471857792e-10 1.746146666066755492e-06 2.563057949676491017e-07 8.688681240125025719e-07
1.510000000000000000e+02 1.634861654956023011e-13 1.490474230153827591e-12 1.914409964602071618e-12 1.518844057169362922e-12 1.563552153005971499e-06 3.398632431262454817e-07 8.391287017882042964e-10 1.733595669513649539e-06 2.550896362241776916e-07 8.645997931231609627e-07
1.520000000000000000e+02 1.625388467814698721e-13 1.455786602450171433e-12 1.875722960359557985e-12 1.491477059706497317e-12 1.547742034787446754e-06 3.363053221029111112e-07 8.341736865448503714e-10 1.720959793183455759e-06 2.538802503369771833e-07 8.604046087062073024e-07
1.530000000000000000e+02 1.615944449428169217e-13 1.422155075612810633e-12 1.837837774037013638e-12 1.464803189360113114e-12 1.532232101668213705e-06 3.327656911460432709e-07 8.291733411485459999e-10 1.708247736847043489e-06 2.526763082722546644e-07 8.562782214683737972e-07
1.540000000000000000e+02 1.606530678125609490e-13 1.389540966838177909e-12 1.800738093514921338e-12 1.438798119323323823e-12 1.517013460751057716e-06 3.292475714749296697e-07 8.241284195372275192e-10 1.695467793925873148e-06 2.514765461866383002e-07 8.522164698236239146e-07
1.550000000000000000e+02 1.597145563956364588e-13 1.357907052936685782e-12 1.764408045268187458e-12 1.413438426334120738e-12 1.502077526209541326e-06 3.257540100411695630e-07 8.190396594817014823e-10 1.682627870344196155e-06 2.502797623475882007e-07 8.482153714580700690e-07
1.560000000000000000e+02 1.587792713972864494e-13 1.327217508951795889e-12 1.728832179750556680e-12 1.388701552989848379e-12 1.487416006991231815e-06 3.222878879981003412e-07 8.139077829997369599e-10 1.669735502438051887e-06 2.490848142093379960e-07 8.442711153096867304e-07
1.570000000000000000e+02 1.578465407010343280e-13 1.297437849675697887e-12 1.693995457358642199e-12 1.364565771831137207e-12 1.473020895083500516e-06 3.188519287377338065e-07 8.087334967582610198e-10 1.656797873972726469e-06 2.478906156358014978e-07 8.403800539403516181e-07
1.580000000000000000e+02 1.569167248939873983e-13 1.268534873909166710e-12 1.659883234948969985e-12 1.341010151102499121e-12 1.458884454312906102e-06 3.154487055191233024e-07 8.035174924640115216e-10 1.643821832317222772e-06 2.466961342623916006e-07 8.365386962790788601e-07
1.590000000000000000e+02 1.559894243873745297e-13 1.240476611322037096e-12 1.626481252882822245e-12 1.318014522102170777e-12 1.444999209650854106e-06 3.120806487106413139e-07 7.982604472429927813e-10 1.630813903821412583e-06 2.455003889891824393e-07 8.327437007165539861e-07
1.600000000000000000e+02 1.550645020023726234e-13 1.213232271779040052e-12 1.593775622574965341e-12 1.295559448038834608e-12 1.431357936999765327e-06 3.087500526673060408e-07 7.929630240090721116e-10 1.617780308438835836e-06 2.443024475982940127e-07 8.289918685322610651e-07
1.610000000000000000e+02 1.541413443747474748e-13 1.186772197003508806e-12 1.561752814523583159e-12 1.273626194317573047e-12 1.417953653435451305e-06 3.054590822630303476e-07 7.876258718220434586e-10 1.604726973635565641e-06 2.431014244888016211e-07 8.252801376365725862e-07
1.620000000000000000e+02 1.532198430540420577e-13 1.161067814458760226e-12 1.530399646799880772e-12 1.252196700181828444e-12 1.404779607882758164e-06 3.022097790964951547e-07 7.822496262354771148e-10 1.591659547623210259e-06 2.418964785228649658e-07 8.216055766112082833e-07
1.630000000000000000e+02 1.522998940878656740e-13 1.136091593333782921e-12 1.499703273976937963e-12 1.231253551642306177e-12 1.391829272202824418e-06 2.990040673882446983e-07 7.768349096346651859e-10 1.578583411951892109e-06 2.406868109771421203e-07 8.179653790324267813e-07
