#    L    TxT            TxE            TxP            TxW1           ExT            ExE            ExP            ExW1           PxT            PxE            PxP            PxW1           W1xT           W1xE           W1xP           W1xW1       
   100   0.363532E-09  -0.312204E-11   0.134258E-09   0.671749E-08  -0.312204E-11   0.104137E-12  -0.540656E-12   0.265267E-12   0.134258E-09  -0.540656E-12   0.101334E-06   0.580759E-05   0.671749E-08   0.265267E-12   0.580759E-05   0.110790E-02
   101   0.367754E-09  -0.321137E-11   0.132681E-09   0.665831E-08  -0.321137E-11   0.106120E-12  -0.539937E-12   0.276299E-12   0.132681E-09  -0.539937E-12   0.100700E-06   0.581320E-05   0.665831E-08   0.276299E-12   0.581320E-05   0.112018E-02
   102   0.372002E-09  -0.330073E-11   0.131129E-09   0.660034E-08  -0.330073E-11   0.108081E-12  -0.539163E-12   0.285373E-12   0.131129E-09  -0.539163E-12   0.100069E-06   0.581884E-05   0.660034E-08   0.285373E-12   0.581884E-05   0.113253E-02
   103   0.376272E-09  -0.339002E-11   0.129602E-09   0.654354E-08  -0.339002E-11   0.110019E-12  -0.538331E-12   0.292532E-12   0.129602E-09  -0.538331E-12   0.994420E-07   0.582453E-05   0.654354E-08   0.292532E-12   0.582453E-05   0.114494E-02
   104   0.380567E-09  -0.347919E-11   0.128099E-09   0.648788E-08  -0.347919E-11   0.111931E-12  -0.537435E-12   0.297819E-12   0.128099E-09  -0.537435E-12   0.988184E-07   0.583025E-05   0.648788E-08   0.297819E-12   0.583025E-05   0.115742E-02
   105   0.384885E-09  -0.356817E-11   0.126621E-09   0.643333E-08  -0.356817E-11   0.113816E-12  -0.536474E-12   0.301277E-12   0.126621E-09  -0.536474E-12   0.981985E-07   0.583602E-05   0.643333E-08   0.301277E-12   0.583602E-05   0.116996E-02
   106   0.389225E-09  -0.365687E-11   0.125167E-09   0.637986E-08  -0.365687E-11   0.115671E-12  -0.535441E-12   0.302949E-12   0.125167E-09  -0.535441E-12   0.975823E-07   0.584182E-05   0.637986E-08   0.302949E-12   0.584182E-05   0.118258E-02
   107   0.393587E-09  -0.374525E-11   0.123737E-09   0.632744E-08  -0.374525E-11   0.117497E-12  -0.534333E-12   0.302877E-12   0.123737E-09  -0.534333E-12   0.969698E-07   0.584766E-05   0.632744E-08   0.302877E-12   0.584766E-05   0.119526E-02
   108   0.397969E-09  -0.383322E-11   0.122331E-09   0.627604E-08  -0.383322E-11   0.119289E-12  -0.533146E-12   0.301103E-12   0.122331E-09  -0.533146E-12   0.963613E-07   0.585355E-05   0.627604E-08   0.301103E-12   0.585355E-05   0.120801E-02
   109   0.402373E-09  -0.392070E-11   0.120949E-09   0.622562E-08  -0.392070E-11   0.121047E-12  -0.531876E-12   0.297671E-12   0.120949E-09  -0.531876E-12   0.957567E-07   0.585947E-05   0.622562E-08   0.297671E-12   0.585947E-05   0.122084E-02
   110   0.406798E-09  -0.400764E-11   0.119590E-09   0.617616E-08  -0.400764E-11   0.122768E-12  -0.530518E-12   0.292623E-12   0.119590E-09  -0.530518E-12   0.951560E-07   0.586544E-05   0.617616E-08   0.292623E-12   0.586544E-05   0.123373E-02
   111   0.411241E-09  -0.409398E-11   0.118255E-09   0.612763E-08  -0.409398E-11   0.124451E-12  -0.529068E-12   0.286002E-12   0.118255E-09  -0.529068E-12   0.945595E-07   0.587144E-05   0.612763E-08   0.286002E-12   0.587144E-05   0.124669E-02
   112   0.415705E-09  -0.417962E-11   0.116943E-09   0.608000E-08  -0.417962E-11   0.126095E-12  -0.527523E-12   0.277851E-12   0.116943E-09  -0.527523E-12   0.939670E-07   0.587748E-05   0.608000E-08   0.277851E-12   0.587748E-05   0.125973E-02
   113   0.420189E-09  -0.426451E-11   0.115655E-09   0.603323E-08  -0.426451E-11   0.127697E-12  -0.525878E-12   0.268211E-12   0.115655E-09  -0.525878E-12   0.933788E-07   0.588357E-05   0.603323E-08   0.268211E-12   0.588357E-05   0.127284E-02
   114   0.424691E-09  -0.434858E-11   0.114389E-09   0.598730E-08  -0.434858E-11   0.129256E-12  -0.524128E-12   0.257127E-12   0.114389E-09  -0.524128E-12   0.927949E-07   0.588970E-05   0.598730E-08   0.257127E-12   0.588970E-05   0.128603E-02
   115   0.429211E-09  -0.443176E-11   0.113146E-09   0.594217E-08  -0.443176E-11   0.130770E-12  -0.522272E-12   0.244665E-12   0.113146E-09  -0.522272E-12   0.922153E-07   0.589586E-05   0.594217E-08   0.244665E-12   0.589586E-05   0.129929E-02
   116   0.433750E-09  -0.451398E-11   0.111926E-09   0.589782E-08  -0.451398E-11   0.132239E-12  -0.520314E-12   0.230986E-12   0.111926E-09  -0.520314E-12   0.916399E-07   0.590206E-05   0.589782E-08   0.230986E-12   0.590206E-05   0.131262E-02
   117   0.438305E-09  -0.459515E-11   0.110728E-09   0.585422E-08  -0.459515E-11   0.133658E-12  -0.518260E-12   0.216278E-12   0.110728E-09  -0.518260E-12   0.910689E-07   0.590826E-05   0.585422E-08   0.216278E-12   0.590826E-05   0.132601E-02
   118   0.442875E-09  -0.467519E-11   0.109551E-09   0.581134E-08  -0.467519E-11   0.135029E-12  -0.516115E-12   0.200726E-12   0.109551E-09  -0.516115E-12   0.905022E-07   0.591446E-05   0.581134E-08   0.200726E-12   0.591446E-05   0.133946E-02
   119   0.447460E-09  -0.475405E-11   0.108395E-09   0.576916E-08  -0.475405E-11   0.136349E-12  -0.513885E-12   0.184518E-12   0.108395E-09  -0.513885E-12   0.899397E-07   0.592064E-05   0.576916E-08   0.184518E-12   0.592064E-05   0.135296E-02
   120   0.452059E-09  -0.483163E-11   0.107259E-09   0.572764E-08  -0.483163E-11   0.137617E-12  -0.511577E-12   0.167840E-12   0.107259E-09  -0.511577E-12   0.893814E-07   0.592679E-05   0.572764E-08   0.167840E-12   0.592679E-05   0.136651E-02
   121   0.456670E-09  -0.490786E-11   0.106144E-09   0.568676E-08  -0.490786E-11   0.138831E-12  -0.509195E-12   0.150877E-12   0.106144E-09  -0.509195E-12   0.888274E-07   0.593289E-05   0.568676E-08   0.150877E-12   0.593289E-05   0.138010E-02
   122   0.461291E-09  -0.498268E-11   0.105049E-09   0.564650E-08  -0.498268E-11   0.139990E-12  -0.506747E-12   0.133817E-12   0.105049E-09  -0.506747E-12   0.882775E-07   0.593893E-05   0.564650E-08   0.133817E-12   0.593893E-05   0.139372E-02
   123   0.465922E-09  -0.505600E-11   0.103972E-09   0.560682E-08  -0.505600E-11   0.141093E-12  -0.504238E-12   0.116845E-12   0.103972E-09  -0.504238E-12   0.877318E-07   0.594489E-05   0.560682E-08   0.116845E-12   0.594489E-05   0.140737E-02
   124   0.470562E-09  -0.512774E-11   0.102915E-09   0.556769E-08  -0.512774E-11   0.142138E-12  -0.501673E-12   0.100149E-12   0.102915E-09  -0.501673E-12   0.871902E-07   0.595075E-05   0.556769E-08   0.100149E-12   0.595075E-05   0.142103E-02
   125   0.475209E-09  -0.519784E-11   0.101876E-09   0.552909E-08  -0.519784E-11   0.143125E-12  -0.499060E-12   0.839137E-13   0.101876E-09  -0.499060E-12   0.866527E-07   0.595651E-05   0.552909E-08   0.839137E-13   0.595651E-05   0.143472E-02
   126   0.479863E-09  -0.526622E-11   0.100854E-09   0.549100E-08  -0.526622E-11   0.144053E-12  -0.496402E-12   0.683266E-13   0.100854E-09  -0.496402E-12   0.861193E-07   0.596214E-05   0.549100E-08   0.683266E-13   0.596214E-05   0.144841E-02
   127   0.484521E-09  -0.533282E-11   0.998505E-10   0.545338E-08  -0.533282E-11   0.144920E-12  -0.493708E-12   0.535739E-13   0.998505E-10  -0.493708E-12   0.855900E-07   0.596763E-05   0.545338E-08   0.535739E-13   0.596763E-05   0.146211E-02
   128   0.489183E-09  -0.539755E-11   0.988635E-10   0.541620E-08  -0.539755E-11   0.145725E-12  -0.490982E-12   0.398418E-13   0.988635E-10  -0.490982E-12   0.850647E-07   0.597297E-05   0.541620E-08   0.398418E-13   0.597297E-05   0.147581E-02
   129   0.493847E-09  -0.546036E-11   0.978930E-10   0.537944E-08  -0.546036E-11   0.146468E-12  -0.488230E-12   0.273168E-13   0.978930E-10  -0.488230E-12   0.845434E-07   0.597814E-05   0.537944E-08   0.273168E-13   0.597814E-05   0.148950E-02
   130   0.498513E-09  -0.552115E-11   0.969385E-10   0.534308E-08  -0.552115E-11   0.147147E-12  -0.485458E-12   0.161852E-13   0.969385E-10  -0.485458E-12   0.840261E-07   0.598313E-05   0.534308E-08   0.161852E-13   0.598313E-05   0.150317E-02
   131   0.503178E-09  -0.557988E-11   0.959996E-10   0.530707E-08  -0.557988E-11   0.147762E-12  -0.482672E-12   0.663350E-14   0.959996E-10  -0.482672E-12   0.835128E-07   0.598792E-05   0.530707E-08   0.663350E-14   0.598792E-05   0.151683E-02
   132   0.507843E-09  -0.563645E-11   0.950758E-10   0.527141E-08  -0.563645E-11   0.148314E-12  -0.479877E-12  -0.120802E-14   0.950758E-10  -0.479877E-12   0.830035E-07   0.599250E-05   0.527141E-08  -0.120802E-14   0.599250E-05   0.153045E-02
   133   0.512505E-09  -0.569083E-11   0.941668E-10   0.523607E-08  -0.569083E-11   0.148799E-12  -0.477067E-12  -0.743292E-14   0.941668E-10  -0.477067E-12   0.824980E-07   0.599685E-05   0.523607E-08  -0.743292E-14   0.599685E-05   0.154405E-02
   134   0.517164E-09  -0.574292E-11   0.932721E-10   0.520104E-08  -0.574292E-11   0.149220E-12  -0.474236E-12  -0.121908E-13   0.932721E-10  -0.474236E-12   0.819966E-07   0.600098E-05   0.520104E-08  -0.121908E-13   0.600098E-05   0.155761E-02
   135   0.521818E-09  -0.579269E-11   0.923914E-10   0.516631E-08  -0.579269E-11   0.149574E-12  -0.471379E-12  -0.156312E-13   0.923914E-10  -0.471379E-12   0.814990E-07   0.600487E-05   0.516631E-08  -0.156312E-13   0.600487E-05   0.157112E-02
   136   0.526467E-09  -0.584006E-11   0.915243E-10   0.513187E-08  -0.584006E-11   0.149862E-12  -0.468490E-12  -0.179039E-13   0.915243E-10  -0.468490E-12   0.810054E-07   0.600851E-05   0.513187E-08  -0.179039E-13   0.600851E-05   0.158458E-02
   137   0.531110E-09  -0.588495E-11   0.906704E-10   0.509771E-08  -0.588495E-11   0.150083E-12  -0.465561E-12  -0.191583E-13   0.906704E-10  -0.465561E-12   0.805157E-07   0.601189E-05   0.509771E-08  -0.191583E-13   0.601189E-05   0.159798E-02
   138   0.535746E-09  -0.592733E-11   0.898293E-10   0.506381E-08  -0.592733E-11   0.150238E-12  -0.462587E-12  -0.195440E-13   0.898293E-10  -0.462587E-12   0.800299E-07   0.601502E-05   0.506381E-08  -0.195440E-13   0.601502E-05   0.161131E-02
   139   0.540372E-09  -0.596713E-11   0.890007E-10   0.503017E-08  -0.596713E-11   0.150326E-12  -0.459562E-12  -0.192107E-13   0.890007E-10  -0.459562E-12   0.795480E-07   0.601787E-05   0.503017E-08  -0.192107E-13   0.601787E-05   0.162458E-02
   140   0.544991E-09  -0.600430E-11   0.881841E-10   0.499677E-08  -0.600430E-11   0.150347E-12  -0.456480E-12  -0.183080E-13   0.881841E-10  -0.456480E-12   0.790699E-07   0.602044E-05   0.499677E-08  -0.183080E-13   0.602044E-05   0.163776E-02
   141   0.549598E-09  -0.603879E-11   0.873793E-10   0.496360E-08  -0.603879E-11   0.150303E-12  -0.453333E-12  -0.169855E-13   0.873793E-10  -0.453333E-12   0.785958E-07   0.602272E-05   0.496360E-08  -0.169855E-13   0.602272E-05   0.165086E-02
   142   0.554194E-09  -0.607053E-11   0.865857E-10   0.493065E-08  -0.607053E-11   0.150192E-12  -0.450117E-12  -0.153927E-13   0.865857E-10  -0.450117E-12   0.781255E-07   0.602471E-05   0.493065E-08  -0.153927E-13   0.602471E-05   0.166387E-02
   143   0.558777E-09  -0.609948E-11   0.858030E-10   0.489790E-08  -0.609948E-11   0.150016E-12  -0.446826E-12  -0.136792E-13   0.858030E-10  -0.446826E-12   0.776591E-07   0.602640E-05   0.489790E-08  -0.136792E-13   0.602640E-05   0.167679E-02
   144   0.563347E-09  -0.612558E-11   0.850309E-10   0.486535E-08  -0.612558E-11   0.149774E-12  -0.443451E-12  -0.119947E-13   0.850309E-10  -0.443451E-12   0.771966E-07   0.602777E-05   0.486535E-08  -0.119947E-13   0.602777E-05   0.168959E-02
   145   0.567902E-09  -0.614877E-11   0.842689E-10   0.483298E-08  -0.614877E-11   0.149467E-12  -0.439989E-12  -0.104888E-13   0.842689E-10  -0.439989E-12   0.767379E-07   0.602882E-05   0.483298E-08  -0.104888E-13   0.602882E-05   0.170229E-02
   146   0.572438E-09  -0.616901E-11   0.835167E-10   0.480079E-08  -0.616901E-11   0.149096E-12  -0.436432E-12  -0.931099E-14   0.835167E-10  -0.436432E-12   0.762830E-07   0.602954E-05   0.480079E-08  -0.931099E-14   0.602954E-05   0.171487E-02
   147   0.576956E-09  -0.618622E-11   0.827739E-10   0.476875E-08  -0.618622E-11   0.148662E-12  -0.432774E-12  -0.861093E-14   0.827739E-10  -0.432774E-12   0.758320E-07   0.602993E-05   0.476875E-08  -0.861093E-14   0.602993E-05   0.172732E-02
   148   0.581452E-09  -0.620038E-11   0.820401E-10   0.473686E-08  -0.620038E-11   0.148165E-12  -0.429009E-12  -0.853822E-14   0.820401E-10  -0.429009E-12   0.753848E-07   0.602997E-05   0.473686E-08  -0.853822E-14   0.602997E-05   0.173965E-02
   149   0.585925E-09  -0.621142E-11   0.813149E-10   0.470511E-08  -0.621142E-11   0.147607E-12  -0.425134E-12  -0.918838E-14   0.813149E-10  -0.425134E-12   0.749414E-07   0.602966E-05   0.470511E-08  -0.918838E-14   0.602966E-05   0.175183E-02
   150   0.590374E-09  -0.621927E-11   0.805983E-10   0.467350E-08  -0.621927E-11   0.146987E-12  -0.421153E-12  -0.104407E-13   0.805983E-10  -0.421153E-12   0.745018E-07   0.602899E-05   0.467350E-08  -0.104407E-13   0.602899E-05   0.176388E-02
   151   0.594795E-09  -0.622390E-11   0.798899E-10   0.464201E-08  -0.622390E-11   0.146308E-12  -0.417075E-12  -0.121205E-13   0.798899E-10  -0.417075E-12   0.740660E-07   0.602796E-05   0.464201E-08  -0.121205E-13   0.602796E-05   0.177578E-02
   152   0.599188E-09  -0.622527E-11   0.791898E-10   0.461066E-08  -0.622527E-11   0.145570E-12  -0.412906E-12  -0.140530E-13   0.791898E-10  -0.412906E-12   0.736338E-07   0.602658E-05   0.461066E-08  -0.140530E-13   0.602658E-05   0.178754E-02
   153   0.603553E-09  -0.622334E-11   0.784976E-10   0.457943E-08  -0.622334E-11   0.144776E-12  -0.408656E-12  -0.160635E-13   0.784976E-10  -0.408656E-12   0.732053E-07   0.602484E-05   0.457943E-08  -0.160635E-13   0.602484E-05   0.179914E-02
   154   0.607888E-09  -0.621808E-11   0.778134E-10   0.454832E-08  -0.621808E-11   0.143926E-12  -0.404331E-12  -0.179772E-13   0.778134E-10  -0.404331E-12   0.727803E-07   0.602274E-05   0.454832E-08  -0.179772E-13   0.602274E-05   0.181058E-02
   155   0.612194E-09  -0.620945E-11   0.771369E-10   0.451733E-08  -0.620945E-11   0.143021E-12  -0.399940E-12  -0.196193E-13   0.771369E-10  -0.399940E-12   0.723589E-07   0.602028E-05   0.451733E-08  -0.196193E-13   0.602028E-05   0.182187E-02
   156   0.616470E-09  -0.619742E-11   0.764679E-10   0.448646E-08  -0.619742E-11   0.142065E-12  -0.395489E-12  -0.208152E-13   0.764679E-10  -0.395489E-12   0.719410E-07   0.601745E-05   0.448646E-08  -0.208152E-13   0.601745E-05   0.183300E-02
   157   0.620714E-09  -0.618196E-11   0.758064E-10   0.445571E-08  -0.618196E-11   0.141057E-12  -0.390988E-12  -0.213900E-13   0.758064E-10  -0.390988E-12   0.715266E-07   0.601426E-05   0.445571E-08  -0.213900E-13   0.601426E-05   0.184395E-02
   158   0.624926E-09  -0.616303E-11   0.751522E-10   0.442507E-08  -0.616303E-11   0.140001E-12  -0.386443E-12  -0.211691E-13   0.751522E-10  -0.386443E-12   0.711156E-07   0.601070E-05   0.442507E-08  -0.211691E-13   0.601070E-05   0.185474E-02
   159   0.629106E-09  -0.614060E-11   0.745051E-10   0.439454E-08  -0.614060E-11   0.138897E-12  -0.381863E-12  -0.199776E-13   0.745051E-10  -0.381863E-12   0.707080E-07   0.600678E-05   0.439454E-08  -0.199776E-13   0.600678E-05   0.186535E-02
   160   0.633251E-09  -0.611465E-11   0.738650E-10   0.436411E-08  -0.611465E-11   0.137748E-12  -0.377254E-12  -0.176409E-13   0.738650E-10  -0.377254E-12   0.703036E-07   0.600249E-05   0.436411E-08  -0.176409E-13   0.600249E-05   0.187579E-02
   161   0.637358E-09  -0.608514E-11   0.732317E-10   0.433379E-08  -0.608514E-11   0.136556E-12  -0.372625E-12  -0.139842E-13   0.732317E-10  -0.372625E-12   0.699026E-07   0.599782E-05   0.433379E-08  -0.139842E-13   0.599782E-05   0.188605E-02
   162   0.641428E-09  -0.605206E-11   0.726051E-10   0.430358E-08  -0.605206E-11   0.135323E-12  -0.367984E-12  -0.883269E-14   0.726051E-10  -0.367984E-12   0.695048E-07   0.599279E-05   0.430358E-08  -0.883269E-14   0.599279E-05   0.189612E-02
   163   0.645457E-09  -0.601537E-11   0.719851E-10   0.427346E-08  -0.601537E-11   0.134053E-12  -0.363338E-12  -0.201171E-14   0.719851E-10  -0.363338E-12   0.691102E-07   0.598738E-05   0.427346E-08  -0.201171E-14   0.598738E-05   0.190600E-02
   164   0.649444E-09  -0.597505E-11   0.713714E-10   0.424343E-08  -0.597505E-11   0.132747E-12  -0.358696E-12   0.665351E-14   0.713714E-10  -0.358696E-12   0.687187E-07   0.598160E-05   0.424343E-08   0.665351E-14   0.598160E-05   0.191569E-02
   165   0.653389E-09  -0.593106E-11   0.707640E-10   0.421351E-08  -0.593106E-11   0.131406E-12  -0.354064E-12   0.173377E-13   0.707640E-10  -0.354064E-12   0.683304E-07   0.597544E-05   0.421351E-08   0.173377E-13   0.597544E-05   0.192518E-02
   166   0.657289E-09  -0.588341E-11   0.701627E-10   0.418367E-08  -0.588341E-11   0.130034E-12  -0.349448E-12   0.301162E-13   0.701627E-10  -0.349448E-12   0.679451E-07   0.596891E-05   0.418367E-08   0.301162E-13   0.596891E-05   0.193448E-02
   167   0.661143E-09  -0.583206E-11   0.695674E-10   0.415393E-08  -0.583206E-11   0.128635E-12  -0.344848E-12   0.446663E-13   0.695674E-10  -0.344848E-12   0.675628E-07   0.596201E-05   0.415393E-08   0.446663E-13   0.596201E-05   0.194357E-02
   168   0.664951E-09  -0.577702E-11   0.689782E-10   0.412428E-08  -0.577702E-11   0.127210E-12  -0.340260E-12   0.605660E-13   0.689782E-10  -0.340260E-12   0.671836E-07   0.595476E-05   0.412428E-08   0.605660E-13   0.595476E-05   0.195248E-02
   169   0.668711E-09  -0.571829E-11   0.683951E-10   0.409473E-08  -0.571829E-11   0.125764E-12  -0.335681E-12   0.773931E-13   0.683951E-10  -0.335681E-12   0.668074E-07   0.594715E-05   0.409473E-08   0.773931E-13   0.594715E-05   0.196119E-02
   170   0.672421E-09  -0.565584E-11   0.678179E-10   0.406528E-08  -0.565584E-11   0.124298E-12  -0.331107E-12   0.947256E-13   0.678179E-10  -0.331107E-12   0.664343E-07   0.593921E-05   0.406528E-08   0.947256E-13   0.593921E-05   0.196972E-02
   171   0.676081E-09  -0.558967E-11   0.672467E-10   0.403594E-08  -0.558967E-11   0.122815E-12  -0.326536E-12   0.112141E-12   0.672467E-10  -0.326536E-12   0.660642E-07   0.593094E-05   0.403594E-08   0.112141E-12   0.593094E-05   0.197806E-02
   172   0.679690E-09  -0.551977E-11   0.666814E-10   0.400670E-08  -0.551977E-11   0.121320E-12  -0.321964E-12   0.129218E-12   0.666814E-10  -0.321964E-12   0.656970E-07   0.592235E-05   0.400670E-08   0.129218E-12   0.592235E-05   0.198621E-02
   173   0.683246E-09  -0.544614E-11   0.661221E-10   0.397757E-08  -0.544614E-11   0.119815E-12  -0.317388E-12   0.145534E-12   0.661221E-10  -0.317388E-12   0.653329E-07   0.591345E-05   0.397757E-08   0.145534E-12   0.591345E-05   0.199419E-02
   174   0.686748E-09  -0.536878E-11   0.655686E-10   0.394855E-08  -0.536878E-11   0.118304E-12  -0.312805E-12   0.160667E-12   0.655686E-10  -0.312805E-12   0.649718E-07   0.590425E-05   0.394855E-08   0.160667E-12   0.590425E-05   0.200199E-02
   175   0.690195E-09  -0.528770E-11   0.650210E-10   0.391964E-08  -0.528770E-11   0.116790E-12  -0.308212E-12   0.174195E-12   0.650210E-10  -0.308212E-12   0.646136E-07   0.589476E-05   0.391964E-08   0.174195E-12   0.589476E-05   0.200962E-02
   176   0.693586E-09  -0.520290E-11   0.644793E-10   0.389085E-08  -0.520290E-11   0.115277E-12  -0.303604E-12   0.185696E-12   0.644793E-10  -0.303604E-12   0.642584E-07   0.588499E-05   0.389085E-08   0.185696E-12   0.588499E-05   0.201707E-02
   177   0.696919E-09  -0.511438E-11   0.639434E-10   0.386218E-08  -0.511438E-11   0.113769E-12  -0.298980E-12   0.194747E-12   0.639434E-10  -0.298980E-12   0.639062E-07   0.587496E-05   0.386218E-08   0.194747E-12   0.587496E-05   0.202435E-02
   178   0.700193E-09  -0.502214E-11   0.634133E-10   0.383363E-08  -0.502214E-11   0.112269E-12  -0.294336E-12   0.200927E-12   0.634133E-10  -0.294336E-12   0.635570E-07   0.586466E-05   0.383363E-08   0.200927E-12   0.586466E-05   0.203147E-02
   179   0.703406E-09  -0.492619E-11   0.628890E-10   0.380520E-08  -0.492619E-11   0.110780E-12  -0.289669E-12   0.203814E-12   0.628890E-10  -0.289669E-12   0.632107E-07   0.585411E-05   0.380520E-08   0.203814E-12   0.585411E-05   0.203843E-02
   180   0.706559E-09  -0.482655E-11   0.623704E-10   0.377689E-08  -0.482655E-11   0.109307E-12  -0.284975E-12   0.202985E-12   0.623704E-10  -0.284975E-12   0.628674E-07   0.584331E-05   0.377689E-08   0.202985E-12   0.584331E-05   0.204523E-02
   181   0.709649E-09  -0.472323E-11   0.618575E-10   0.374872E-08  -0.472323E-11   0.107855E-12  -0.280251E-12   0.198018E-12   0.618575E-10  -0.280251E-12   0.625270E-07   0.583229E-05   0.374872E-08   0.198018E-12   0.583229E-05   0.205187E-02
   182   0.712675E-09  -0.461625E-11   0.613504E-10   0.372067E-08  -0.461625E-11   0.106427E-12  -0.275494E-12   0.188492E-12   0.613504E-10  -0.275494E-12   0.621895E-07   0.582105E-05   0.372067E-08   0.188492E-12   0.582105E-05   0.205835E-02
   183   0.715638E-09  -0.450563E-11   0.608489E-10   0.369276E-08  -0.450563E-11   0.105027E-12  -0.270702E-12   0.174160E-12   0.608489E-10  -0.270702E-12   0.618549E-07   0.580959E-05   0.369276E-08   0.174160E-12   0.580959E-05   0.206469E-02
   184   0.718534E-09  -0.439140E-11   0.603529E-10   0.366499E-08  -0.439140E-11   0.103658E-12  -0.265871E-12   0.155487E-12   0.603529E-10  -0.265871E-12   0.615232E-07   0.579793E-05   0.366499E-08   0.155487E-12   0.579793E-05   0.207087E-02
