#    L    TxT            TxE            TxP            TxW1           ExT            ExE            ExP            ExW1           PxT            PxE            PxP            PxW1           W1xT           W1xE           W1xP           W1xW1       
   105   0.390839E-09  -0.358789E-11   0.131302E-09   0.903042E-08  -0.358789E-11   0.109395E-12  -0.275510E-12   0.137116E-11   0.131302E-09  -0.275510E-12   0.854444E-07   0.716813E-05   0.903042E-08   0.137116E-11   0.716813E-05   0.147863E-02
   106   0.395263E-09  -0.367417E-11   0.129708E-09   0.893528E-08  -0.367417E-11   0.111132E-12  -0.273790E-12   0.139037E-11   0.129708E-09  -0.273790E-12   0.848475E-07   0.715777E-05   0.893528E-08   0.139037E-11   0.715777E-05   0.148817E-02
   107   0.399710E-09  -0.376007E-11   0.128142E-09   0.884178E-08  -0.376007E-11   0.112838E-12  -0.272280E-12   0.140599E-11   0.128142E-09  -0.272280E-12   0.842550E-07   0.714733E-05   0.884178E-08   0.140599E-11   0.714733E-05   0.149766E-02
   108   0.404177E-09  -0.384551E-11   0.126601E-09   0.874987E-08  -0.384551E-11   0.114510E-12  -0.271026E-12   0.141732E-11   0.126601E-09  -0.271026E-12   0.836671E-07   0.713683E-05   0.874987E-08   0.141732E-11   0.713683E-05   0.150708E-02
   109   0.408666E-09  -0.393040E-11   0.125084E-09   0.865952E-08  -0.393040E-11   0.116148E-12  -0.270073E-12   0.142364E-11   0.125084E-09  -0.270073E-12   0.830837E-07   0.712626E-05   0.865952E-08   0.142364E-11   0.712626E-05   0.151644E-02
   110   0.413175E-09  -0.401467E-11   0.123587E-09   0.857069E-08  -0.401467E-11   0.117750E-12  -0.269467E-12   0.142427E-11   0.123587E-09  -0.269467E-12   0.825049E-07   0.711565E-05   0.857069E-08   0.142427E-11   0.711565E-05   0.152574E-02
   111   0.417703E-09  -0.409827E-11   0.122109E-09   0.848334E-08  -0.409827E-11   0.119313E-12  -0.269243E-12   0.141867E-11   0.122109E-09  -0.269243E-12   0.819307E-07   0.710501E-05   0.848334E-08   0.141867E-11   0.710501E-05   0.153499E-02
   112   0.422250E-09  -0.418109E-11   0.120649E-09   0.839744E-08  -0.418109E-11   0.120837E-12  -0.269384E-12   0.140709E-11   0.120649E-09  -0.269384E-12   0.813611E-07   0.709433E-05   0.839744E-08   0.140709E-11   0.709433E-05   0.154418E-02
   113   0.426814E-09  -0.426308E-11   0.119208E-09   0.831295E-08  -0.426308E-11   0.122319E-12  -0.269862E-12   0.138997E-11   0.119208E-09  -0.269862E-12   0.807961E-07   0.708362E-05   0.831295E-08   0.138997E-11   0.708362E-05   0.155331E-02
   114   0.431395E-09  -0.434415E-11   0.117785E-09   0.822985E-08  -0.434415E-11   0.123758E-12  -0.270647E-12   0.136775E-11   0.117785E-09  -0.270647E-12   0.802358E-07   0.707288E-05   0.822985E-08   0.136775E-11   0.707288E-05   0.156239E-02
   115   0.435991E-09  -0.442424E-11   0.116382E-09   0.814811E-08  -0.442424E-11   0.125152E-12  -0.271711E-12   0.134086E-11   0.116382E-09  -0.271711E-12   0.796799E-07   0.706211E-05   0.814811E-08   0.134086E-11   0.706211E-05   0.157141E-02
   116   0.440603E-09  -0.450326E-11   0.114997E-09   0.806769E-08  -0.450326E-11   0.126502E-12  -0.273026E-12   0.130973E-11   0.114997E-09  -0.273026E-12   0.791287E-07   0.705132E-05   0.806769E-08   0.130973E-11   0.705132E-05   0.158037E-02
   117   0.445229E-09  -0.458115E-11   0.113632E-09   0.798857E-08  -0.458115E-11   0.127802E-12  -0.274563E-12   0.127481E-11   0.113632E-09  -0.274563E-12   0.785820E-07   0.704050E-05   0.798857E-08   0.127481E-11   0.704050E-05   0.158927E-02
   118   0.449867E-09  -0.465782E-11   0.112286E-09   0.791072E-08  -0.465782E-11   0.129055E-12  -0.276294E-12   0.123652E-11   0.112286E-09  -0.276294E-12   0.780398E-07   0.702966E-05   0.791072E-08   0.123652E-11   0.702966E-05   0.159812E-02
   119   0.454518E-09  -0.473321E-11   0.110961E-09   0.783410E-08  -0.473321E-11   0.130257E-12  -0.278189E-12   0.119530E-11   0.110961E-09  -0.278189E-12   0.775022E-07   0.701879E-05   0.783410E-08   0.119530E-11   0.701879E-05   0.160691E-02
   120   0.459179E-09  -0.480724E-11   0.109655E-09   0.775869E-08  -0.480724E-11   0.131407E-12  -0.280220E-12   0.115159E-11   0.109655E-09  -0.280220E-12   0.769690E-07   0.700791E-05   0.775869E-08   0.115159E-11   0.700791E-05   0.161564E-02
   121   0.463851E-09  -0.487983E-11   0.108369E-09   0.768446E-08  -0.487983E-11   0.132505E-12  -0.282359E-12   0.110583E-11   0.108369E-09  -0.282359E-12   0.764404E-07   0.699701E-05   0.768446E-08   0.110583E-11   0.699701E-05   0.162431E-02
   122   0.468531E-09  -0.495093E-11   0.107103E-09   0.761138E-08  -0.495093E-11   0.133548E-12  -0.284577E-12   0.105844E-11   0.107103E-09  -0.284577E-12   0.759162E-07   0.698608E-05   0.761138E-08   0.105844E-11   0.698608E-05   0.163292E-02
   123   0.473219E-09  -0.502044E-11   0.105858E-09   0.753941E-08  -0.502044E-11   0.134537E-12  -0.286845E-12   0.100987E-11   0.105858E-09  -0.286845E-12   0.753965E-07   0.697515E-05   0.753941E-08   0.100987E-11   0.697515E-05   0.164148E-02
   124   0.477913E-09  -0.508830E-11   0.104633E-09   0.746853E-08  -0.508830E-11   0.135468E-12  -0.289135E-12   0.960543E-12   0.104633E-09  -0.289135E-12   0.748812E-07   0.696420E-05   0.746853E-08   0.960543E-12   0.696420E-05   0.164998E-02
   125   0.482612E-09  -0.515444E-11   0.103429E-09   0.739871E-08  -0.515444E-11   0.136343E-12  -0.291418E-12   0.910906E-12   0.103429E-09  -0.291418E-12   0.743704E-07   0.695324E-05   0.739871E-08   0.910906E-12   0.695324E-05   0.165842E-02
   126   0.487316E-09  -0.521879E-11   0.102247E-09   0.732992E-08  -0.521879E-11   0.137159E-12  -0.293665E-12   0.861390E-12   0.102247E-09  -0.293665E-12   0.738640E-07   0.694226E-05   0.732992E-08   0.861390E-12   0.694226E-05   0.166681E-02
   127   0.492022E-09  -0.528127E-11   0.101085E-09   0.726212E-08  -0.528127E-11   0.137916E-12  -0.295849E-12   0.812430E-12   0.101085E-09  -0.295849E-12   0.733620E-07   0.693128E-05   0.726212E-08   0.812430E-12   0.693128E-05   0.167514E-02
   128   0.496730E-09  -0.534183E-11   0.999451E-10   0.719530E-08  -0.534183E-11   0.138613E-12  -0.297940E-12   0.764463E-12   0.999451E-10  -0.297940E-12   0.728644E-07   0.692029E-05   0.719530E-08   0.764463E-12   0.692029E-05   0.168341E-02
   129   0.501440E-09  -0.540038E-11   0.988265E-10   0.712941E-08  -0.540038E-11   0.139249E-12  -0.299909E-12   0.717923E-12   0.988265E-10  -0.299909E-12   0.723711E-07   0.690929E-05   0.712941E-08   0.717923E-12   0.690929E-05   0.169162E-02
   130   0.506148E-09  -0.545686E-11   0.977296E-10   0.706442E-08  -0.545686E-11   0.139822E-12  -0.301729E-12   0.673247E-12   0.977296E-10  -0.301729E-12   0.718823E-07   0.689829E-05   0.706442E-08   0.673247E-12   0.689829E-05   0.169977E-02
   131   0.510854E-09  -0.551120E-11   0.966546E-10   0.700032E-08  -0.551120E-11   0.140334E-12  -0.303376E-12   0.630791E-12   0.966546E-10  -0.303376E-12   0.713977E-07   0.688729E-05   0.700032E-08   0.630791E-12   0.688729E-05   0.170787E-02
   132   0.515558E-09  -0.556333E-11   0.956008E-10   0.693709E-08  -0.556333E-11   0.140783E-12  -0.304853E-12   0.590600E-12   0.956008E-10  -0.304853E-12   0.709175E-07   0.687628E-05   0.693709E-08   0.590600E-12   0.687628E-05   0.171590E-02
   133   0.520257E-09  -0.561319E-11   0.945677E-10   0.687471E-08  -0.561319E-11   0.141169E-12  -0.306167E-12   0.552640E-12   0.945677E-10  -0.306167E-12   0.704416E-07   0.686526E-05   0.687471E-08   0.552640E-12   0.686526E-05   0.172388E-02
   134   0.524950E-09  -0.566071E-11   0.935545E-10   0.681316E-08  -0.566071E-11   0.141492E-12  -0.307326E-12   0.516879E-12   0.935545E-10  -0.307326E-12   0.699700E-07   0.685424E-05   0.681316E-08   0.516879E-12   0.685424E-05   0.173180E-02
   135   0.529636E-09  -0.570584E-11   0.925606E-10   0.675245E-08  -0.570584E-11   0.141751E-12  -0.308339E-12   0.483282E-12   0.925606E-10  -0.308339E-12   0.695025E-07   0.684320E-05   0.675245E-08   0.483282E-12   0.684320E-05   0.173966E-02
   136   0.534313E-09  -0.574851E-11   0.915854E-10   0.669255E-08  -0.574851E-11   0.141947E-12  -0.309213E-12   0.451816E-12   0.915854E-10  -0.309213E-12   0.690392E-07   0.683216E-05   0.669255E-08   0.451816E-12   0.683216E-05   0.174746E-02
   137   0.538981E-09  -0.578864E-11   0.906280E-10   0.663345E-08  -0.578864E-11   0.142078E-12  -0.309957E-12   0.422447E-12   0.906280E-10  -0.309957E-12   0.685801E-07   0.682110E-05   0.663345E-08   0.422447E-12   0.682110E-05   0.175520E-02
   138   0.543637E-09  -0.582618E-11   0.896880E-10   0.657514E-08  -0.582618E-11   0.142146E-12  -0.310577E-12   0.395142E-12   0.896880E-10  -0.310577E-12   0.681251E-07   0.681003E-05   0.657514E-08   0.395142E-12   0.681003E-05   0.176287E-02
   139   0.548279E-09  -0.586109E-11   0.887646E-10   0.651760E-08  -0.586109E-11   0.142151E-12  -0.311083E-12   0.369867E-12   0.887646E-10  -0.311083E-12   0.676742E-07   0.679893E-05   0.651760E-08   0.369867E-12   0.679893E-05   0.177049E-02
   140   0.552908E-09  -0.589330E-11   0.878572E-10   0.646083E-08  -0.589330E-11   0.142092E-12  -0.311482E-12   0.346589E-12   0.878572E-10  -0.311482E-12   0.672273E-07   0.678782E-05   0.646083E-08   0.346589E-12   0.678782E-05   0.177804E-02
   141   0.557521E-09  -0.592277E-11   0.869651E-10   0.640481E-08  -0.592277E-11   0.141971E-12  -0.311782E-12   0.325274E-12   0.869651E-10  -0.311782E-12   0.667845E-07   0.677669E-05   0.640481E-08   0.325274E-12   0.677669E-05   0.178553E-02
   142   0.562117E-09  -0.594941E-11   0.860876E-10   0.634953E-08  -0.594941E-11   0.141787E-12  -0.311991E-12   0.305888E-12   0.860876E-10  -0.311991E-12   0.663456E-07   0.676554E-05   0.634953E-08   0.305888E-12   0.676554E-05   0.179296E-02
   143   0.566695E-09  -0.597320E-11   0.852241E-10   0.629498E-08  -0.597320E-11   0.141541E-12  -0.312118E-12   0.288398E-12   0.852241E-10  -0.312118E-12   0.659106E-07   0.675436E-05   0.629498E-08   0.288398E-12   0.675436E-05   0.180033E-02
   144   0.571252E-09  -0.599408E-11   0.843739E-10   0.624113E-08  -0.599408E-11   0.141234E-12  -0.312169E-12   0.272770E-12   0.843739E-10  -0.312169E-12   0.654796E-07   0.674316E-05   0.624113E-08   0.272770E-12   0.674316E-05   0.180763E-02
   145   0.575788E-09  -0.601197E-11   0.835364E-10   0.618799E-08  -0.601197E-11   0.140865E-12  -0.312153E-12   0.258972E-12   0.835364E-10  -0.312153E-12   0.650524E-07   0.673193E-05   0.618799E-08   0.258972E-12   0.673193E-05   0.181487E-02
   146   0.580299E-09  -0.602685E-11   0.827108E-10   0.613553E-08  -0.602685E-11   0.140437E-12  -0.312078E-12   0.246968E-12   0.827108E-10  -0.312078E-12   0.646291E-07   0.672067E-05   0.613553E-08   0.246968E-12   0.672067E-05   0.182204E-02
   147   0.584783E-09  -0.603864E-11   0.818966E-10   0.608375E-08  -0.603864E-11   0.139950E-12  -0.311952E-12   0.236726E-12   0.818966E-10  -0.311952E-12   0.642096E-07   0.670938E-05   0.608375E-08   0.236726E-12   0.670938E-05   0.182915E-02
   148   0.589238E-09  -0.604730E-11   0.810930E-10   0.603263E-08  -0.604730E-11   0.139405E-12  -0.311783E-12   0.228211E-12   0.810930E-10  -0.311783E-12   0.637939E-07   0.669806E-05   0.603263E-08   0.228211E-12   0.669806E-05   0.183619E-02
   149   0.593662E-09  -0.605277E-11   0.802994E-10   0.598216E-08  -0.605277E-11   0.138803E-12  -0.311578E-12   0.221392E-12   0.802994E-10  -0.311578E-12   0.633819E-07   0.668670E-05   0.598216E-08   0.221392E-12   0.668670E-05   0.184317E-02
   150   0.598053E-09  -0.605499E-11   0.795152E-10   0.593233E-08  -0.605499E-11   0.138145E-12  -0.311347E-12   0.216233E-12   0.795152E-10  -0.311347E-12   0.629737E-07   0.667530E-05   0.593233E-08   0.216233E-12   0.667530E-05   0.185008E-02
   151   0.602407E-09  -0.605392E-11   0.787397E-10   0.588311E-08  -0.605392E-11   0.137433E-12  -0.311093E-12   0.212687E-12   0.787397E-10  -0.311093E-12   0.625691E-07   0.666387E-05   0.588311E-08   0.212687E-12   0.666387E-05   0.185692E-02
   152   0.606726E-09  -0.604954E-11   0.779728E-10   0.583452E-08  -0.604954E-11   0.136667E-12  -0.310808E-12   0.210648E-12   0.779728E-10  -0.310808E-12   0.621681E-07   0.665240E-05   0.583452E-08   0.210648E-12   0.665240E-05   0.186370E-02
   153   0.611008E-09  -0.604179E-11   0.772146E-10   0.578652E-08  -0.604179E-11   0.135850E-12  -0.310481E-12   0.209995E-12   0.772146E-10  -0.310481E-12   0.617708E-07   0.664089E-05   0.578652E-08   0.209995E-12   0.664089E-05   0.187041E-02
   154   0.615253E-09  -0.603068E-11   0.764649E-10   0.573911E-08  -0.603068E-11   0.134983E-12  -0.310102E-12   0.210608E-12   0.764649E-10  -0.310102E-12   0.613771E-07   0.662934E-05   0.573911E-08   0.210608E-12   0.662934E-05   0.187705E-02
   155   0.619462E-09  -0.601615E-11   0.757238E-10   0.569227E-08  -0.601615E-11   0.134066E-12  -0.309658E-12   0.212368E-12   0.757238E-10  -0.309658E-12   0.609869E-07   0.661775E-05   0.569227E-08   0.212368E-12   0.661775E-05   0.188363E-02
   156   0.623635E-09  -0.599819E-11   0.749912E-10   0.564601E-08  -0.599819E-11   0.133103E-12  -0.309139E-12   0.215152E-12   0.749912E-10  -0.309139E-12   0.606003E-07   0.660613E-05   0.564601E-08   0.215152E-12   0.660613E-05   0.189014E-02
   157   0.627770E-09  -0.597677E-11   0.742672E-10   0.560030E-08  -0.597677E-11   0.132094E-12  -0.308532E-12   0.218842E-12   0.742672E-10  -0.308532E-12   0.602171E-07   0.659446E-05   0.560030E-08   0.218842E-12   0.659446E-05   0.189659E-02
   158   0.631868E-09  -0.595186E-11   0.735516E-10   0.555513E-08  -0.595186E-11   0.131043E-12  -0.307828E-12   0.223316E-12   0.735516E-10  -0.307828E-12   0.598375E-07   0.658275E-05   0.555513E-08   0.223316E-12   0.658275E-05   0.190297E-02
   159   0.635928E-09  -0.592343E-11   0.728444E-10   0.551049E-08  -0.592343E-11   0.129950E-12  -0.307014E-12   0.228454E-12   0.728444E-10  -0.307014E-12   0.594613E-07   0.657100E-05   0.551049E-08   0.228454E-12   0.657100E-05   0.190929E-02
   160   0.639949E-09  -0.589147E-11   0.721457E-10   0.546637E-08  -0.589147E-11   0.128817E-12  -0.306080E-12   0.234137E-12   0.721457E-10  -0.306080E-12   0.590885E-07   0.655921E-05   0.546637E-08   0.234137E-12   0.655921E-05   0.191554E-02
   161   0.643928E-09  -0.585596E-11   0.714553E-10   0.542276E-08  -0.585596E-11   0.127648E-12  -0.305014E-12   0.240242E-12   0.714553E-10  -0.305014E-12   0.587191E-07   0.654738E-05   0.542276E-08   0.240242E-12   0.654738E-05   0.192173E-02
   162   0.647865E-09  -0.581687E-11   0.707733E-10   0.537964E-08  -0.581687E-11   0.126443E-12  -0.303805E-12   0.246651E-12   0.707733E-10  -0.303805E-12   0.583531E-07   0.653551E-05   0.537964E-08   0.246651E-12   0.653551E-05   0.192785E-02
   163   0.651760E-09  -0.577417E-11   0.700996E-10   0.533701E-08  -0.577417E-11   0.125208E-12  -0.302441E-12   0.253242E-12   0.700996E-10  -0.302441E-12   0.579905E-07   0.652360E-05   0.533701E-08   0.253242E-12   0.652360E-05   0.193391E-02
   164   0.655609E-09  -0.572787E-11   0.694343E-10   0.529485E-08  -0.572787E-11   0.123941E-12  -0.300911E-12   0.259896E-12   0.694343E-10  -0.300911E-12   0.576311E-07   0.651164E-05   0.529485E-08   0.259896E-12   0.651164E-05   0.193990E-02
   165   0.659413E-09  -0.567792E-11   0.687772E-10   0.525316E-08  -0.567792E-11   0.122647E-12  -0.299205E-12   0.266491E-12   0.687772E-10  -0.299205E-12   0.572751E-07   0.649964E-05   0.525316E-08   0.266491E-12   0.649964E-05   0.194583E-02
   166   0.663171E-09  -0.562432E-11   0.681284E-10   0.521191E-08  -0.562432E-11   0.121328E-12  -0.297310E-12   0.272908E-12   0.681284E-10  -0.297310E-12   0.569223E-07   0.648760E-05   0.521191E-08   0.272908E-12   0.648760E-05   0.195170E-02
   167   0.666881E-09  -0.556707E-11   0.674878E-10   0.517111E-08  -0.556707E-11   0.119988E-12  -0.295217E-12   0.279026E-12   0.674878E-10  -0.295217E-12   0.565727E-07   0.647551E-05   0.517111E-08   0.279026E-12   0.647551E-05   0.195750E-02
   168   0.670544E-09  -0.550617E-11   0.668554E-10   0.513073E-08  -0.550617E-11   0.118629E-12  -0.292912E-12   0.284725E-12   0.668554E-10  -0.292912E-12   0.562264E-07   0.646339E-05   0.513073E-08   0.284725E-12   0.646339E-05   0.196324E-02
   169   0.674158E-09  -0.544161E-11   0.662312E-10   0.509076E-08  -0.544161E-11   0.117254E-12  -0.290385E-12   0.289884E-12   0.662312E-10  -0.290385E-12   0.558832E-07   0.645122E-05   0.509076E-08   0.289884E-12   0.645122E-05   0.196892E-02
   170   0.677724E-09  -0.537338E-11   0.656151E-10   0.505120E-08  -0.537338E-11   0.115866E-12  -0.287625E-12   0.294383E-12   0.656151E-10  -0.287625E-12   0.555432E-07   0.643900E-05   0.505120E-08   0.294383E-12   0.643900E-05   0.197453E-02
   171   0.681239E-09  -0.530149E-11   0.650072E-10   0.501204E-08  -0.530149E-11   0.114468E-12  -0.284621E-12   0.298101E-12   0.650072E-10  -0.284621E-12   0.552063E-07   0.642674E-05   0.501204E-08   0.298101E-12   0.642674E-05   0.198009E-02
   172   0.684705E-09  -0.522593E-11   0.644073E-10   0.497325E-08  -0.522593E-11   0.113064E-12  -0.281361E-12   0.300919E-12   0.644073E-10  -0.281361E-12   0.548724E-07   0.641444E-05   0.497325E-08   0.300919E-12   0.641444E-05   0.198558E-02
   173   0.688120E-09  -0.514670E-11   0.638155E-10   0.493483E-08  -0.514670E-11   0.111657E-12  -0.277834E-12   0.302715E-12   0.638155E-10  -0.277834E-12   0.545417E-07   0.640209E-05   0.493483E-08   0.302715E-12   0.640209E-05   0.199100E-02
   174   0.691482E-09  -0.506381E-11   0.632317E-10   0.489677E-08  -0.506381E-11   0.110249E-12  -0.274028E-12   0.303370E-12   0.632317E-10  -0.274028E-12   0.542140E-07   0.638969E-05   0.489677E-08   0.303370E-12   0.638969E-05   0.199637E-02
   175   0.694793E-09  -0.497728E-11   0.626559E-10   0.485906E-08  -0.497728E-11   0.108846E-12  -0.269933E-12   0.302763E-12   0.626559E-10  -0.269933E-12   0.538893E-07   0.637725E-05   0.485906E-08   0.302763E-12   0.637725E-05   0.200167E-02
   176   0.698049E-09  -0.488711E-11   0.620881E-10   0.482168E-08  -0.488711E-11   0.107450E-12  -0.265542E-12   0.300810E-12   0.620881E-10  -0.265542E-12   0.535675E-07   0.636477E-05   0.482168E-08   0.300810E-12   0.636477E-05   0.200691E-02
   177   0.701252E-09  -0.479329E-11   0.615281E-10   0.478463E-08  -0.479329E-11   0.106066E-12  -0.260867E-12   0.297576E-12   0.615281E-10  -0.260867E-12   0.532488E-07   0.635223E-05   0.478463E-08   0.297576E-12   0.635223E-05   0.201210E-02
   178   0.704397E-09  -0.469585E-11   0.609756E-10   0.474792E-08  -0.469585E-11   0.104697E-12  -0.255922E-12   0.293160E-12   0.609756E-10  -0.255922E-12   0.529329E-07   0.633966E-05   0.474792E-08   0.293160E-12   0.633966E-05   0.201722E-02
   179   0.707486E-09  -0.459478E-11   0.604307E-10   0.471153E-08  -0.459478E-11   0.103346E-12  -0.250725E-12   0.287664E-12   0.604307E-10  -0.250725E-12   0.526200E-07   0.632704E-05   0.471153E-08   0.287664E-12   0.632704E-05   0.202228E-02
   180   0.710518E-09  -0.449009E-11   0.598930E-10   0.467546E-08  -0.449009E-11   0.102018E-12  -0.245292E-12   0.281187E-12   0.598930E-10  -0.245292E-12   0.523099E-07   0.631437E-05   0.467546E-08   0.281187E-12   0.631437E-05   0.202728E-02
   181   0.713489E-09  -0.438183E-11   0.593623E-10   0.463971E-08  -0.438183E-11   0.100717E-12  -0.239639E-12   0.273832E-12   0.593623E-10  -0.239639E-12   0.520026E-07   0.630167E-05   0.463971E-08   0.273832E-12   0.630167E-05   0.203222E-02
   182   0.716400E-09  -0.426998E-11   0.588386E-10   0.460429E-08  -0.426998E-11   0.994474E-13  -0.233782E-12   0.265697E-12   0.588386E-10  -0.233782E-12   0.516982E-07   0.628891E-05   0.460429E-08   0.265697E-12   0.628891E-05   0.203711E-02
   183   0.719251E-09  -0.415458E-11   0.583215E-10   0.456918E-08  -0.415458E-11   0.982119E-13  -0.227737E-12   0.256884E-12   0.583215E-10  -0.227737E-12   0.513965E-07   0.627612E-05   0.456918E-08   0.256884E-12   0.627612E-05   0.204194E-02
   184   0.722038E-09  -0.403566E-11   0.578110E-10   0.453438E-08  -0.403566E-11   0.970156E-13  -0.221520E-12   0.247493E-12   0.578110E-10  -0.221520E-12   0.510975E-07   0.626329E-05   0.453438E-08   0.247493E-12   0.626329E-05   0.204671E-02
