#    L    TxT            TxE            TxP            TxW1           ExT            ExE            ExP            ExW1           PxT            PxE            PxP            PxW1           W1xT           W1xE           W1xP           W1xW1       
   105   0.384345E-09  -0.354478E-11   0.130985E-09   0.678193E-08  -0.354478E-11   0.113460E-12  -0.572012E-12   0.507188E-12   0.130985E-09  -0.572012E-12   0.105030E-06   0.624184E-05   0.678193E-08   0.507188E-12   0.624184E-05   0.124531E-02
   106   0.388671E-09  -0.363348E-11   0.129431E-09   0.672534E-08  -0.363348E-11   0.115320E-12  -0.568614E-12   0.479271E-12   0.129431E-09  -0.568614E-12   0.104375E-06   0.624820E-05   0.672534E-08   0.479271E-12   0.624820E-05   0.125875E-02
   107   0.393021E-09  -0.372189E-11   0.127908E-09   0.666988E-08  -0.372189E-11   0.117150E-12  -0.565020E-12   0.449715E-12   0.127908E-09  -0.565020E-12   0.103724E-06   0.625461E-05   0.666988E-08   0.449715E-12   0.625461E-05   0.127227E-02
   108   0.397393E-09  -0.380994E-11   0.126414E-09   0.661551E-08  -0.380994E-11   0.118948E-12  -0.561282E-12   0.419422E-12   0.126414E-09  -0.561282E-12   0.103077E-06   0.626108E-05   0.661551E-08   0.419422E-12   0.626108E-05   0.128586E-02
   109   0.401788E-09  -0.389754E-11   0.124949E-09   0.656220E-08  -0.389754E-11   0.120713E-12  -0.557456E-12   0.389290E-12   0.124949E-09  -0.557456E-12   0.102435E-06   0.626760E-05   0.656220E-08   0.389290E-12   0.626760E-05   0.129953E-02
   110   0.406205E-09  -0.398462E-11   0.123511E-09   0.650993E-08  -0.398462E-11   0.122440E-12  -0.553594E-12   0.360220E-12   0.123511E-09  -0.553594E-12   0.101796E-06   0.627416E-05   0.650993E-08   0.360220E-12   0.627416E-05   0.131327E-02
   111   0.410641E-09  -0.407112E-11   0.122099E-09   0.645865E-08  -0.407112E-11   0.124131E-12  -0.549750E-12   0.333112E-12   0.122099E-09  -0.549750E-12   0.101162E-06   0.628077E-05   0.645865E-08   0.333112E-12   0.628077E-05   0.132709E-02
   112   0.415098E-09  -0.415693E-11   0.120713E-09   0.640834E-08  -0.415693E-11   0.125783E-12  -0.545978E-12   0.308864E-12   0.120713E-09  -0.545978E-12   0.100532E-06   0.628742E-05   0.640834E-08   0.308864E-12   0.628742E-05   0.134099E-02
   113   0.419573E-09  -0.424202E-11   0.119351E-09   0.635896E-08  -0.424202E-11   0.127393E-12  -0.542331E-12   0.288378E-12   0.119351E-09  -0.542331E-12   0.999063E-07   0.629412E-05   0.635896E-08   0.288378E-12   0.629412E-05   0.135496E-02
   114   0.424065E-09  -0.432627E-11   0.118012E-09   0.631048E-08  -0.432627E-11   0.128960E-12  -0.538852E-12   0.272324E-12   0.118012E-09  -0.538852E-12   0.992850E-07   0.630085E-05   0.631048E-08   0.272324E-12   0.630085E-05   0.136901E-02
   115   0.428575E-09  -0.440963E-11   0.116696E-09   0.626287E-08  -0.440963E-11   0.130483E-12  -0.535538E-12   0.260460E-12   0.116696E-09  -0.535538E-12   0.986680E-07   0.630760E-05   0.626287E-08   0.260460E-12   0.630760E-05   0.138314E-02
   116   0.433101E-09  -0.449203E-11   0.115402E-09   0.621609E-08  -0.449203E-11   0.131961E-12  -0.532375E-12   0.252315E-12   0.115402E-09  -0.532375E-12   0.980554E-07   0.631436E-05   0.621609E-08   0.252315E-12   0.631436E-05   0.139732E-02
   117   0.437643E-09  -0.457338E-11   0.114131E-09   0.617010E-08  -0.457338E-11   0.133390E-12  -0.529348E-12   0.247418E-12   0.114131E-09  -0.529348E-12   0.974472E-07   0.632112E-05   0.617010E-08   0.247418E-12   0.632112E-05   0.141158E-02
   118   0.442199E-09  -0.465361E-11   0.112880E-09   0.612488E-08  -0.465361E-11   0.134771E-12  -0.526445E-12   0.245298E-12   0.112880E-09  -0.526445E-12   0.968433E-07   0.632785E-05   0.612488E-08   0.245298E-12   0.632785E-05   0.142588E-02
   119   0.446768E-09  -0.473266E-11   0.111651E-09   0.608039E-08  -0.473266E-11   0.136101E-12  -0.523650E-12   0.245484E-12   0.111651E-09  -0.523650E-12   0.962438E-07   0.633455E-05   0.608039E-08   0.245484E-12   0.633455E-05   0.144024E-02
   120   0.451350E-09  -0.481044E-11   0.110443E-09   0.603659E-08  -0.481044E-11   0.137380E-12  -0.520951E-12   0.247504E-12   0.110443E-09  -0.520951E-12   0.956486E-07   0.634120E-05   0.603659E-08   0.247504E-12   0.634120E-05   0.145465E-02
   121   0.455944E-09  -0.488687E-11   0.109254E-09   0.599344E-08  -0.488687E-11   0.138605E-12  -0.518332E-12   0.250888E-12   0.109254E-09  -0.518332E-12   0.950578E-07   0.634779E-05   0.599344E-08   0.250888E-12   0.634779E-05   0.146910E-02
   122   0.460547E-09  -0.496190E-11   0.108086E-09   0.595093E-08  -0.496190E-11   0.139775E-12  -0.515780E-12   0.255164E-12   0.108086E-09  -0.515780E-12   0.944713E-07   0.635430E-05   0.595093E-08   0.255164E-12   0.635430E-05   0.148359E-02
   123   0.465160E-09  -0.503545E-11   0.106937E-09   0.590901E-08  -0.503545E-11   0.140890E-12  -0.513280E-12   0.259862E-12   0.106937E-09  -0.513280E-12   0.938892E-07   0.636071E-05   0.590901E-08   0.259862E-12   0.636071E-05   0.149811E-02
   124   0.469782E-09  -0.510743E-11   0.105806E-09   0.586764E-08  -0.510743E-11   0.141948E-12  -0.510820E-12   0.264511E-12   0.105806E-09  -0.510820E-12   0.933115E-07   0.636702E-05   0.586764E-08   0.264511E-12   0.636702E-05   0.151265E-02
   125   0.474411E-09  -0.517779E-11   0.104695E-09   0.582680E-08  -0.517779E-11   0.142947E-12  -0.508384E-12   0.268639E-12   0.104695E-09  -0.508384E-12   0.927381E-07   0.637320E-05   0.582680E-08   0.268639E-12   0.637320E-05   0.152722E-02
   126   0.479047E-09  -0.524645E-11   0.103601E-09   0.578645E-08  -0.524645E-11   0.143888E-12  -0.505958E-12   0.271776E-12   0.103601E-09  -0.505958E-12   0.921691E-07   0.637924E-05   0.578645E-08   0.271776E-12   0.637924E-05   0.154180E-02
   127   0.483687E-09  -0.531334E-11   0.102525E-09   0.574655E-08  -0.531334E-11   0.144768E-12  -0.503531E-12   0.273547E-12   0.102525E-09  -0.503531E-12   0.916044E-07   0.638514E-05   0.574655E-08   0.273547E-12   0.638514E-05   0.155640E-02
   128   0.488331E-09  -0.537840E-11   0.101466E-09   0.570710E-08  -0.537840E-11   0.145587E-12  -0.501095E-12   0.273966E-12   0.101466E-09  -0.501095E-12   0.910441E-07   0.639087E-05   0.570710E-08   0.273966E-12   0.639087E-05   0.157100E-02
   129   0.492979E-09  -0.544155E-11   0.100424E-09   0.566807E-08  -0.544155E-11   0.146345E-12  -0.498646E-12   0.273147E-12   0.100424E-09  -0.498646E-12   0.904881E-07   0.639642E-05   0.566807E-08   0.273147E-12   0.639642E-05   0.158560E-02
   130   0.497629E-09  -0.550273E-11   0.993992E-10   0.562945E-08  -0.550273E-11   0.147039E-12  -0.496177E-12   0.271198E-12   0.993992E-10  -0.496177E-12   0.899365E-07   0.640179E-05   0.562945E-08   0.271198E-12   0.640179E-05   0.160019E-02
   131   0.502279E-09  -0.556186E-11   0.983903E-10   0.559124E-08  -0.556186E-11   0.147669E-12  -0.493685E-12   0.268234E-12   0.983903E-10  -0.493685E-12   0.893891E-07   0.640697E-05   0.559124E-08   0.268234E-12   0.640697E-05   0.161476E-02
   132   0.506930E-09  -0.561887E-11   0.973973E-10   0.555340E-08  -0.561887E-11   0.148236E-12  -0.491163E-12   0.264363E-12   0.973973E-10  -0.491163E-12   0.888460E-07   0.641194E-05   0.555340E-08   0.264363E-12   0.641194E-05   0.162931E-02
   133   0.511579E-09  -0.567372E-11   0.964200E-10   0.551594E-08  -0.567372E-11   0.148737E-12  -0.488606E-12   0.259700E-12   0.964200E-10  -0.488606E-12   0.883071E-07   0.641670E-05   0.551594E-08   0.259700E-12   0.641670E-05   0.164383E-02
   134   0.516227E-09  -0.572632E-11   0.954579E-10   0.547884E-08  -0.572632E-11   0.149174E-12  -0.486010E-12   0.254353E-12   0.954579E-10  -0.486010E-12   0.877724E-07   0.642123E-05   0.547884E-08   0.254353E-12   0.642123E-05   0.165831E-02
   135   0.520871E-09  -0.577663E-11   0.945108E-10   0.544208E-08  -0.577663E-11   0.149544E-12  -0.483368E-12   0.248436E-12   0.945108E-10  -0.483368E-12   0.872420E-07   0.642553E-05   0.544208E-08   0.248436E-12   0.642553E-05   0.167274E-02
   136   0.525511E-09  -0.582455E-11   0.935782E-10   0.540564E-08  -0.582455E-11   0.149849E-12  -0.480676E-12   0.242059E-12   0.935782E-10  -0.480676E-12   0.867157E-07   0.642958E-05   0.540564E-08   0.242059E-12   0.642958E-05   0.168712E-02
   137   0.530146E-09  -0.587004E-11   0.926599E-10   0.536953E-08  -0.587004E-11   0.150088E-12  -0.477929E-12   0.235335E-12   0.926599E-10  -0.477929E-12   0.861936E-07   0.643337E-05   0.536953E-08   0.235335E-12   0.643337E-05   0.170143E-02
   138   0.534775E-09  -0.591304E-11   0.917556E-10   0.533371E-08  -0.591304E-11   0.150260E-12  -0.475121E-12   0.228374E-12   0.917556E-10  -0.475121E-12   0.856756E-07   0.643689E-05   0.533371E-08   0.228374E-12   0.643689E-05   0.171569E-02
   139   0.539395E-09  -0.595350E-11   0.908648E-10   0.529818E-08  -0.595350E-11   0.150366E-12  -0.472248E-12   0.221288E-12   0.908648E-10  -0.472248E-12   0.851618E-07   0.644013E-05   0.529818E-08   0.221288E-12   0.644013E-05   0.172986E-02
   140   0.544007E-09  -0.599134E-11   0.899873E-10   0.526292E-08  -0.599134E-11   0.150405E-12  -0.469303E-12   0.214188E-12   0.899873E-10  -0.469303E-12   0.846520E-07   0.644309E-05   0.526292E-08   0.214188E-12   0.644309E-05   0.174395E-02
   141   0.548610E-09  -0.602653E-11   0.891227E-10   0.522792E-08  -0.602653E-11   0.150379E-12  -0.466281E-12   0.207187E-12   0.891227E-10  -0.466281E-12   0.841464E-07   0.644575E-05   0.522792E-08   0.207187E-12   0.644575E-05   0.175796E-02
   142   0.553201E-09  -0.605900E-11   0.882706E-10   0.519317E-08  -0.605900E-11   0.150287E-12  -0.463179E-12   0.200394E-12   0.882706E-10  -0.463179E-12   0.836448E-07   0.644809E-05   0.519317E-08   0.200394E-12   0.644809E-05   0.177187E-02
   143   0.557782E-09  -0.608869E-11   0.874308E-10   0.515865E-08  -0.608869E-11   0.150128E-12  -0.459989E-12   0.193923E-12   0.874308E-10  -0.459989E-12   0.831472E-07   0.645012E-05   0.515865E-08   0.193923E-12   0.645012E-05   0.178567E-02
   144   0.562348E-09  -0.611557E-11   0.866029E-10   0.512434E-08  -0.611557E-11   0.149905E-12  -0.456708E-12   0.187884E-12   0.866029E-10  -0.456708E-12   0.826537E-07   0.645181E-05   0.512434E-08   0.187884E-12   0.645181E-05   0.179936E-02
   145   0.566900E-09  -0.613955E-11   0.857865E-10   0.509024E-08  -0.613955E-11   0.149616E-12  -0.453330E-12   0.182389E-12   0.857865E-10  -0.453330E-12   0.821642E-07   0.645317E-05   0.509024E-08   0.182389E-12   0.645317E-05   0.181293E-02
   146   0.571435E-09  -0.616060E-11   0.849814E-10   0.505633E-08  -0.616060E-11   0.149264E-12  -0.449849E-12   0.177549E-12   0.849814E-10  -0.449849E-12   0.816786E-07   0.645417E-05   0.505633E-08   0.177549E-12   0.645417E-05   0.182638E-02
   147   0.575950E-09  -0.617865E-11   0.841872E-10   0.502259E-08  -0.617865E-11   0.148848E-12  -0.446260E-12   0.173476E-12   0.841872E-10  -0.446260E-12   0.811971E-07   0.645481E-05   0.502259E-08   0.173476E-12   0.645481E-05   0.183970E-02
   148   0.580445E-09  -0.619366E-11   0.834035E-10   0.498902E-08  -0.619366E-11   0.148370E-12  -0.442559E-12   0.170280E-12   0.834035E-10  -0.442559E-12   0.807194E-07   0.645508E-05   0.498902E-08   0.170280E-12   0.645508E-05   0.185287E-02
   149   0.584918E-09  -0.620556E-11   0.826300E-10   0.495559E-08  -0.620556E-11   0.147829E-12  -0.438740E-12   0.168075E-12   0.826300E-10  -0.438740E-12   0.802457E-07   0.645496E-05   0.495559E-08   0.168075E-12   0.645496E-05   0.186590E-02
   150   0.589365E-09  -0.621431E-11   0.818664E-10   0.492229E-08  -0.621431E-11   0.147228E-12  -0.434797E-12   0.166971E-12   0.818664E-10  -0.434797E-12   0.797759E-07   0.645445E-05   0.492229E-08   0.166971E-12   0.645445E-05   0.187877E-02
   151   0.593786E-09  -0.621985E-11   0.811123E-10   0.488912E-08  -0.621985E-11   0.146567E-12  -0.430727E-12   0.167079E-12   0.811123E-10  -0.430727E-12   0.793099E-07   0.645354E-05   0.488912E-08   0.167079E-12   0.645354E-05   0.189148E-02
   152   0.598179E-09  -0.622215E-11   0.803675E-10   0.485605E-08  -0.622215E-11   0.145847E-12  -0.426524E-12   0.168482E-12   0.803675E-10  -0.426524E-12   0.788478E-07   0.645221E-05   0.485605E-08   0.168482E-12   0.645221E-05   0.190402E-02
   153   0.602545E-09  -0.622117E-11   0.796318E-10   0.482309E-08  -0.622117E-11   0.145070E-12  -0.422194E-12   0.171144E-12   0.796318E-10  -0.422194E-12   0.783896E-07   0.645048E-05   0.482309E-08   0.171144E-12   0.645048E-05   0.191639E-02
   154   0.606881E-09  -0.621689E-11   0.789050E-10   0.479023E-08  -0.621689E-11   0.144238E-12  -0.417743E-12   0.175001E-12   0.789050E-10  -0.417743E-12   0.779351E-07   0.644833E-05   0.479023E-08   0.175001E-12   0.644833E-05   0.192859E-02
   155   0.611188E-09  -0.620925E-11   0.781870E-10   0.475749E-08  -0.620925E-11   0.143351E-12  -0.413177E-12   0.179986E-12   0.781870E-10  -0.413177E-12   0.774845E-07   0.644579E-05   0.475749E-08   0.179986E-12   0.644579E-05   0.194062E-02
   156   0.615466E-09  -0.619824E-11   0.774778E-10   0.472486E-08  -0.619824E-11   0.142412E-12  -0.408503E-12   0.186036E-12   0.774778E-10  -0.408503E-12   0.770375E-07   0.644284E-05   0.472486E-08   0.186036E-12   0.644284E-05   0.195247E-02
   157   0.619713E-09  -0.618381E-11   0.767772E-10   0.469234E-08  -0.618381E-11   0.141421E-12  -0.403726E-12   0.193085E-12   0.767772E-10  -0.403726E-12   0.765943E-07   0.643950E-05   0.469234E-08   0.193085E-12   0.643950E-05   0.196414E-02
   158   0.623928E-09  -0.616594E-11   0.760850E-10   0.465994E-08  -0.616594E-11   0.140382E-12  -0.398852E-12   0.201068E-12   0.760850E-10  -0.398852E-12   0.761547E-07   0.643577E-05   0.465994E-08   0.201068E-12   0.643577E-05   0.197564E-02
   159   0.628111E-09  -0.614459E-11   0.754012E-10   0.462766E-08  -0.614459E-11   0.139294E-12  -0.393889E-12   0.209921E-12   0.754012E-10  -0.393889E-12   0.757188E-07   0.643165E-05   0.462766E-08   0.209921E-12   0.643165E-05   0.198696E-02
   160   0.632259E-09  -0.611974E-11   0.747256E-10   0.459550E-08  -0.611974E-11   0.138162E-12  -0.388843E-12   0.219578E-12   0.747256E-10  -0.388843E-12   0.752865E-07   0.642715E-05   0.459550E-08   0.219578E-12   0.642715E-05   0.199811E-02
   161   0.636370E-09  -0.609135E-11   0.740582E-10   0.456345E-08  -0.609135E-11   0.136986E-12  -0.383719E-12   0.229975E-12   0.740582E-10  -0.383719E-12   0.748577E-07   0.642227E-05   0.456345E-08   0.229975E-12   0.642227E-05   0.200907E-02
   162   0.640443E-09  -0.605941E-11   0.733987E-10   0.453153E-08  -0.605941E-11   0.135768E-12  -0.378523E-12   0.241046E-12   0.733987E-10  -0.378523E-12   0.744325E-07   0.641701E-05   0.453153E-08   0.241046E-12   0.641701E-05   0.201985E-02
   163   0.644476E-09  -0.602387E-11   0.727471E-10   0.449973E-08  -0.602387E-11   0.134514E-12  -0.373263E-12   0.252727E-12   0.727471E-10  -0.373263E-12   0.740109E-07   0.641138E-05   0.449973E-08   0.252727E-12   0.641138E-05   0.203044E-02
   164   0.648468E-09  -0.598473E-11   0.721033E-10   0.446806E-08  -0.598473E-11   0.133222E-12  -0.367944E-12   0.264952E-12   0.721033E-10  -0.367944E-12   0.735927E-07   0.640538E-05   0.446806E-08   0.264952E-12   0.640538E-05   0.204085E-02
   165   0.652416E-09  -0.594194E-11   0.714671E-10   0.443651E-08  -0.594194E-11   0.131895E-12  -0.362573E-12   0.277657E-12   0.714671E-10  -0.362573E-12   0.731780E-07   0.639902E-05   0.443651E-08   0.277657E-12   0.639902E-05   0.205108E-02
   166   0.656320E-09  -0.589550E-11   0.708384E-10   0.440510E-08  -0.589550E-11   0.130537E-12  -0.357155E-12   0.290777E-12   0.708384E-10  -0.357155E-12   0.727667E-07   0.639230E-05   0.440510E-08   0.290777E-12   0.639230E-05   0.206112E-02
   167   0.660179E-09  -0.584539E-11   0.702171E-10   0.437381E-08  -0.584539E-11   0.129151E-12  -0.351698E-12   0.304246E-12   0.702171E-10  -0.351698E-12   0.723588E-07   0.638522E-05   0.437381E-08   0.304246E-12   0.638522E-05   0.207097E-02
   168   0.663991E-09  -0.579161E-11   0.696031E-10   0.434266E-08  -0.579161E-11   0.127738E-12  -0.346207E-12   0.318001E-12   0.696031E-10  -0.346207E-12   0.719543E-07   0.637779E-05   0.434266E-08   0.318001E-12   0.637779E-05   0.208063E-02
   169   0.667754E-09  -0.573414E-11   0.689962E-10   0.431164E-08  -0.573414E-11   0.126304E-12  -0.340689E-12   0.331975E-12   0.689962E-10  -0.340689E-12   0.715531E-07   0.637001E-05   0.431164E-08   0.331975E-12   0.637001E-05   0.209010E-02
   170   0.671469E-09  -0.567298E-11   0.683963E-10   0.428076E-08  -0.567298E-11   0.124848E-12  -0.335149E-12   0.346104E-12   0.683963E-10  -0.335149E-12   0.711553E-07   0.636189E-05   0.428076E-08   0.346104E-12   0.636189E-05   0.209938E-02
   171   0.675133E-09  -0.560810E-11   0.678034E-10   0.425001E-08  -0.560810E-11   0.123376E-12  -0.329594E-12   0.360323E-12   0.678034E-10  -0.329594E-12   0.707607E-07   0.635342E-05   0.425001E-08   0.360323E-12   0.635342E-05   0.210846E-02
   172   0.678747E-09  -0.553952E-11   0.672172E-10   0.421941E-08  -0.553952E-11   0.121891E-12  -0.324031E-12   0.374567E-12   0.672172E-10  -0.324031E-12   0.703693E-07   0.634463E-05   0.421941E-08   0.374567E-12   0.634463E-05   0.211735E-02
   173   0.682308E-09  -0.546722E-11   0.666377E-10   0.418894E-08  -0.546722E-11   0.120394E-12  -0.318465E-12   0.388771E-12   0.666377E-10  -0.318465E-12   0.699812E-07   0.633549E-05   0.418894E-08   0.388771E-12   0.633549E-05   0.212605E-02
   174   0.685815E-09  -0.539119E-11   0.660648E-10   0.415862E-08  -0.539119E-11   0.118890E-12  -0.312903E-12   0.402870E-12   0.660648E-10  -0.312903E-12   0.695962E-07   0.632603E-05   0.415862E-08   0.402870E-12   0.632603E-05   0.213455E-02
   175   0.689267E-09  -0.531147E-11   0.654982E-10   0.412844E-08  -0.531147E-11   0.117383E-12  -0.307352E-12   0.416799E-12   0.654982E-10  -0.307352E-12   0.692144E-07   0.631624E-05   0.412844E-08   0.416799E-12   0.631624E-05   0.214285E-02
   176   0.692663E-09  -0.522803E-11   0.649380E-10   0.409841E-08  -0.522803E-11   0.115875E-12  -0.301816E-12   0.430493E-12   0.649380E-10  -0.301816E-12   0.688357E-07   0.630614E-05   0.409841E-08   0.430493E-12   0.630614E-05   0.215095E-02
   177   0.696001E-09  -0.514087E-11   0.643839E-10   0.406853E-08  -0.514087E-11   0.114371E-12  -0.296301E-12   0.443894E-12   0.643839E-10  -0.296301E-12   0.684601E-07   0.629571E-05   0.406853E-08   0.443894E-12   0.629571E-05   0.215885E-02
   178   0.699280E-09  -0.505001E-11   0.638360E-10   0.403879E-08  -0.505001E-11   0.112874E-12  -0.290807E-12   0.456971E-12   0.638360E-10  -0.290807E-12   0.680875E-07   0.628498E-05   0.403879E-08   0.456971E-12   0.628498E-05   0.216655E-02
   179   0.702500E-09  -0.495545E-11   0.632940E-10   0.400921E-08  -0.495545E-11   0.111387E-12  -0.285331E-12   0.469696E-12   0.632940E-10  -0.285331E-12   0.677180E-07   0.627396E-05   0.400921E-08   0.469696E-12   0.627396E-05   0.217407E-02
   180   0.705659E-09  -0.485720E-11   0.627579E-10   0.397979E-08  -0.485720E-11   0.109915E-12  -0.279870E-12   0.482046E-12   0.627579E-10  -0.279870E-12   0.673515E-07   0.626265E-05   0.397979E-08   0.482046E-12   0.626265E-05   0.218140E-02
   181   0.708757E-09  -0.475529E-11   0.622276E-10   0.395053E-08  -0.475529E-11   0.108462E-12  -0.274423E-12   0.493994E-12   0.622276E-10  -0.274423E-12   0.669880E-07   0.625107E-05   0.395053E-08   0.493994E-12   0.625107E-05   0.218855E-02
   182   0.711792E-09  -0.464972E-11   0.617030E-10   0.392142E-08  -0.464972E-11   0.107031E-12  -0.268986E-12   0.505516E-12   0.617030E-10  -0.268986E-12   0.666274E-07   0.623923E-05   0.392142E-08   0.505516E-12   0.623923E-05   0.219553E-02
   183   0.714764E-09  -0.454051E-11   0.611840E-10   0.389249E-08  -0.454051E-11   0.105627E-12  -0.263558E-12   0.516586E-12   0.611840E-10  -0.263558E-12   0.662698E-07   0.622714E-05   0.389249E-08   0.516586E-12   0.622714E-05   0.220235E-02
   184   0.717672E-09  -0.442769E-11   0.606704E-10   0.386372E-08  -0.442769E-11   0.104254E-12  -0.258136E-12   0.527178E-12   0.606704E-10  -0.258136E-12   0.659151E-07   0.621481E-05   0.386372E-08   0.527178E-12   0.621481E-05   0.220900E-02
