#    L    TxT            TxE            TxP            TxW1           ExT            ExE            ExP            ExW1           PxT            PxE            PxP            PxW1           W1xT           W1xE           W1xP           W1xW1       
   376   0.264103E-09   0.624394E-11   0.110535E-10   0.122744E-08   0.624394E-11   0.282998E-11   0.451455E-12   0.424751E-13   0.110535E-10   0.451455E-12   0.271549E-07   0.398007E-05   0.122744E-08   0.424751E-13   0.398007E-05   0.287701E-02
   377   0.262112E-09   0.598495E-11   0.109457E-10   0.122159E-08   0.598495E-11   0.283959E-11   0.448587E-12   0.459637E-13   0.109457E-10   0.448587E-12   0.270589E-07   0.397198E-05   0.122159E-08   0.459637E-13   0.397198E-05   0.287862E-02
   378   0.260181E-09   0.572478E-11   0.108380E-10   0.121577E-08   0.572478E-11   0.284870E-11   0.446470E-12   0.489531E-13   0.108380E-10   0.446470E-12   0.269634E-07   0.396392E-05   0.121577E-08   0.489531E-13   0.396392E-05   0.288024E-02
   379   0.258310E-09   0.546355E-11   0.107301E-10   0.120997E-08   0.546355E-11   0.285731E-11   0.445285E-12   0.514113E-13   0.107301E-10   0.445285E-12   0.268683E-07   0.395587E-05   0.120997E-08   0.514113E-13   0.395587E-05   0.288188E-02
   380   0.256501E-09   0.520137E-11   0.106219E-10   0.120421E-08   0.520137E-11   0.286540E-11   0.445211E-12   0.533061E-13   0.106219E-10   0.445211E-12   0.267737E-07   0.394785E-05   0.120421E-08   0.533061E-13   0.394785E-05   0.288353E-02
   381   0.254751E-09   0.493833E-11   0.105129E-10   0.119847E-08   0.493833E-11   0.287298E-11   0.446431E-12   0.546056E-13   0.105129E-10   0.446431E-12   0.266794E-07   0.393985E-05   0.119847E-08   0.546056E-13   0.393985E-05   0.288519E-02
   382   0.253063E-09   0.467455E-11   0.104031E-10   0.119276E-08   0.467455E-11   0.288003E-11   0.449125E-12   0.552776E-13   0.104031E-10   0.449125E-12   0.265856E-07   0.393187E-05   0.119276E-08   0.552776E-13   0.393187E-05   0.288687E-02
   383   0.251436E-09   0.441015E-11   0.102920E-10   0.118709E-08   0.441015E-11   0.288657E-11   0.453474E-12   0.552901E-13   0.102920E-10   0.453474E-12   0.264923E-07   0.392393E-05   0.118709E-08   0.552901E-13   0.392393E-05   0.288856E-02
   384   0.249870E-09   0.414524E-11   0.101796E-10   0.118144E-08   0.414524E-11   0.289257E-11   0.459658E-12   0.546109E-13   0.101796E-10   0.459658E-12   0.263993E-07   0.391601E-05   0.118144E-08   0.546109E-13   0.391601E-05   0.289028E-02
   385   0.248364E-09   0.387995E-11   0.100654E-10   0.117584E-08   0.387995E-11   0.289805E-11   0.467858E-12   0.532081E-13   0.100654E-10   0.467858E-12   0.263068E-07   0.390812E-05   0.117584E-08   0.532081E-13   0.390812E-05   0.289201E-02
   386   0.246919E-09   0.361439E-11   0.994938E-11   0.117026E-08   0.361439E-11   0.290301E-11   0.478256E-12   0.510496E-13   0.994938E-11   0.478256E-12   0.262147E-07   0.390027E-05   0.117026E-08   0.510496E-13   0.390027E-05   0.289376E-02
   387   0.245536E-09   0.334869E-11   0.983120E-11   0.116473E-08   0.334869E-11   0.290745E-11   0.490952E-12   0.481233E-13   0.983120E-11   0.490952E-12   0.261230E-07   0.389245E-05   0.116473E-08   0.481233E-13   0.389245E-05   0.289554E-02
   388   0.244213E-09   0.308296E-11   0.971105E-11   0.115923E-08   0.308296E-11   0.291136E-11   0.505736E-12   0.444977E-13   0.971105E-11   0.505736E-12   0.260317E-07   0.388466E-05   0.115923E-08   0.444977E-13   0.388466E-05   0.289733E-02
   389   0.242949E-09   0.281729E-11   0.958915E-11   0.115376E-08   0.281729E-11   0.291475E-11   0.522316E-12   0.402616E-13   0.958915E-11   0.522316E-12   0.259409E-07   0.387691E-05   0.115376E-08   0.402616E-13   0.387691E-05   0.289915E-02
   390   0.241747E-09   0.255181E-11   0.946569E-11   0.114833E-08   0.255181E-11   0.291761E-11   0.540401E-12   0.355034E-13   0.946569E-11   0.540401E-12   0.258505E-07   0.386919E-05   0.114833E-08   0.355034E-13   0.386919E-05   0.290099E-02
   391   0.240604E-09   0.228661E-11   0.934091E-11   0.114294E-08   0.228661E-11   0.291994E-11   0.559701E-12   0.303117E-13   0.934091E-11   0.559701E-12   0.257605E-07   0.386151E-05   0.114294E-08   0.303117E-13   0.386151E-05   0.290285E-02
   392   0.239520E-09   0.202180E-11   0.921500E-11   0.113759E-08   0.202180E-11   0.292173E-11   0.579924E-12   0.247752E-13   0.921500E-11   0.579924E-12   0.256710E-07   0.385386E-05   0.113759E-08   0.247752E-13   0.385386E-05   0.290473E-02
   393   0.238496E-09   0.175748E-11   0.908819E-11   0.113227E-08   0.175748E-11   0.292299E-11   0.600780E-12   0.189824E-13   0.908819E-11   0.600780E-12   0.255819E-07   0.384625E-05   0.113227E-08   0.189824E-13   0.384625E-05   0.290663E-02
   394   0.237530E-09   0.149374E-11   0.896068E-11   0.112698E-08   0.149374E-11   0.292371E-11   0.621978E-12   0.130220E-13   0.896068E-11   0.621978E-12   0.254932E-07   0.383868E-05   0.112698E-08   0.130220E-13   0.383868E-05   0.290855E-02
   395   0.236622E-09   0.123070E-11   0.883268E-11   0.112173E-08   0.123070E-11   0.292388E-11   0.643227E-12   0.698244E-14   0.883268E-11   0.643227E-12   0.254049E-07   0.383114E-05   0.112173E-08   0.698244E-14   0.383114E-05   0.291049E-02
   396   0.235772E-09   0.968451E-12   0.870442E-11   0.111652E-08   0.968451E-12   0.292353E-11   0.664237E-12   0.952441E-15   0.870442E-11   0.664237E-12   0.253171E-07   0.382364E-05   0.111652E-08   0.952441E-15   0.382364E-05   0.291246E-02
   397   0.234980E-09   0.707104E-12   0.857610E-11   0.111134E-08   0.707104E-12   0.292262E-11   0.684716E-12  -0.497944E-14   0.857610E-11   0.684716E-12   0.252296E-07   0.381618E-05   0.111134E-08  -0.497944E-14   0.381618E-05   0.291444E-02
   398   0.234245E-09   0.446751E-12   0.844793E-11   0.110619E-08   0.446751E-12   0.292117E-11   0.704373E-12  -0.107246E-13   0.844793E-11   0.704373E-12   0.251427E-07   0.380876E-05   0.110619E-08  -0.107246E-13   0.380876E-05   0.291644E-02
   399   0.233567E-09   0.187496E-12   0.832013E-11   0.110108E-08   0.187496E-12   0.291918E-11   0.722918E-12  -0.161945E-13   0.832013E-11   0.722918E-12   0.250561E-07   0.380138E-05   0.110108E-08  -0.161945E-13   0.380138E-05   0.291846E-02
   400   0.232946E-09  -0.705628E-13   0.819291E-11   0.109600E-08  -0.705628E-13   0.291665E-11   0.740060E-12  -0.213005E-13   0.819291E-11   0.740060E-12   0.249700E-07   0.379403E-05   0.109600E-08  -0.213005E-13   0.379403E-05   0.292050E-02
   401   0.232383E-09  -0.327326E-12   0.806649E-11   0.109096E-08  -0.327326E-12   0.291357E-11   0.755508E-12  -0.259539E-13   0.806649E-11   0.755508E-12   0.248843E-07   0.378673E-05   0.109096E-08  -0.259539E-13   0.378673E-05   0.292256E-02
   402   0.231874E-09  -0.582692E-12   0.794106E-11   0.108595E-08  -0.582692E-12   0.290995E-11   0.768971E-12  -0.300663E-13   0.794106E-11   0.768971E-12   0.247990E-07   0.377947E-05   0.108595E-08  -0.300663E-13   0.377947E-05   0.292463E-02
   403   0.231422E-09  -0.836564E-12   0.781686E-11   0.108098E-08  -0.836564E-12   0.290580E-11   0.780158E-12  -0.335490E-13   0.781686E-11   0.780158E-12   0.247141E-07   0.377225E-05   0.108098E-08  -0.335490E-13   0.377225E-05   0.292673E-02
   404   0.231025E-09  -0.108884E-11   0.769405E-11   0.107604E-08  -0.108884E-11   0.290111E-11   0.788858E-12  -0.363337E-13   0.769405E-11   0.788858E-12   0.246297E-07   0.376507E-05   0.107604E-08  -0.363337E-13   0.376507E-05   0.292884E-02
   405   0.230682E-09  -0.133941E-11   0.757266E-11   0.107113E-08  -0.133941E-11   0.289588E-11   0.795176E-12  -0.384329E-13   0.757266E-11   0.795176E-12   0.245457E-07   0.375793E-05   0.107113E-08  -0.384329E-13   0.375793E-05   0.293097E-02
   406   0.230393E-09  -0.158819E-11   0.745267E-11   0.106625E-08  -0.158819E-11   0.289013E-11   0.799297E-12  -0.398795E-13   0.745267E-11   0.799297E-12   0.244621E-07   0.375083E-05   0.106625E-08  -0.398795E-13   0.375083E-05   0.293312E-02
   407   0.230157E-09  -0.183506E-11   0.733407E-11   0.106141E-08  -0.183506E-11   0.288385E-11   0.801405E-12  -0.407063E-13   0.733407E-11   0.801405E-12   0.243790E-07   0.374377E-05   0.106141E-08  -0.407063E-13   0.374377E-05   0.293528E-02
   408   0.229975E-09  -0.207991E-11   0.721685E-11   0.105659E-08  -0.207991E-11   0.287702E-11   0.801685E-12  -0.409461E-13   0.721685E-11   0.801685E-12   0.242962E-07   0.373675E-05   0.105659E-08  -0.409461E-13   0.373675E-05   0.293746E-02
   409   0.229843E-09  -0.232265E-11   0.710100E-11   0.105181E-08  -0.232265E-11   0.286969E-11   0.800322E-12  -0.406317E-13   0.710100E-11   0.800322E-12   0.242138E-07   0.372977E-05   0.105181E-08  -0.406317E-13   0.372977E-05   0.293964E-02
   410   0.229764E-09  -0.256318E-11   0.698651E-11   0.104706E-08  -0.256318E-11   0.286184E-11   0.797500E-12  -0.397960E-13   0.698651E-11   0.797500E-12   0.241319E-07   0.372282E-05   0.104706E-08  -0.397960E-13   0.372282E-05   0.294184E-02
   411   0.229734E-09  -0.280141E-11   0.687335E-11   0.104233E-08  -0.280141E-11   0.285346E-11   0.793403E-12  -0.384718E-13   0.687335E-11   0.793403E-12   0.240503E-07   0.371592E-05   0.104233E-08  -0.384718E-13   0.371592E-05   0.294405E-02
   412   0.229755E-09  -0.303724E-11   0.676152E-11   0.103764E-08  -0.303724E-11   0.284458E-11   0.788217E-12  -0.366919E-13   0.676152E-11   0.788217E-12   0.239691E-07   0.370905E-05   0.103764E-08  -0.366919E-13   0.370905E-05   0.294627E-02
   413   0.229826E-09  -0.327060E-11   0.665101E-11   0.103297E-08  -0.327060E-11   0.283518E-11   0.782126E-12  -0.344892E-13   0.665101E-11   0.782126E-12   0.238883E-07   0.370222E-05   0.103297E-08  -0.344892E-13   0.370222E-05   0.294850E-02
   414   0.229945E-09  -0.350139E-11   0.654179E-11   0.102833E-08  -0.350139E-11   0.282529E-11   0.775315E-12  -0.318964E-13   0.654179E-11   0.775315E-12   0.238079E-07   0.369542E-05   0.102833E-08  -0.318964E-13   0.369542E-05   0.295074E-02
   415   0.230112E-09  -0.372952E-11   0.643387E-11   0.102371E-08  -0.372952E-11   0.281491E-11   0.767968E-12  -0.289464E-13   0.643387E-11   0.767968E-12   0.237278E-07   0.368866E-05   0.102371E-08  -0.289464E-13   0.368866E-05   0.295298E-02
   416   0.230328E-09  -0.395493E-11   0.632723E-11   0.101912E-08  -0.395493E-11   0.280402E-11   0.760269E-12  -0.256719E-13   0.632723E-11   0.760269E-12   0.236481E-07   0.368193E-05   0.101912E-08  -0.256719E-13   0.368193E-05   0.295523E-02
   417   0.230590E-09  -0.417751E-11   0.622185E-11   0.101456E-08  -0.417751E-11   0.279266E-11   0.752405E-12  -0.221060E-13   0.622185E-11   0.752405E-12   0.235688E-07   0.367524E-05   0.101456E-08  -0.221060E-13   0.367524E-05   0.295748E-02
   418   0.230899E-09  -0.439717E-11   0.611771E-11   0.101002E-08  -0.439717E-11   0.278082E-11   0.744558E-12  -0.182812E-13   0.611771E-11   0.744558E-12   0.234898E-07   0.366858E-05   0.101002E-08  -0.182812E-13   0.366858E-05   0.295973E-02
   419   0.231253E-09  -0.461382E-11   0.601482E-11   0.100550E-08  -0.461382E-11   0.276850E-11   0.736914E-12  -0.142306E-13   0.601482E-11   0.736914E-12   0.234112E-07   0.366196E-05   0.100550E-08  -0.142306E-13   0.366196E-05   0.296199E-02
   420   0.231654E-09  -0.482739E-11   0.591315E-11   0.100101E-08  -0.482739E-11   0.275570E-11   0.729657E-12  -0.998685E-14   0.591315E-11   0.729657E-12   0.233329E-07   0.365536E-05   0.100101E-08  -0.998685E-14   0.365536E-05   0.296424E-02
   421   0.232098E-09  -0.503777E-11   0.581270E-11   0.996542E-09  -0.503777E-11   0.274244E-11   0.722935E-12  -0.558575E-14   0.581270E-11   0.722935E-12   0.232550E-07   0.364880E-05   0.996542E-09  -0.558575E-14   0.364880E-05   0.296650E-02
   422   0.232586E-09  -0.524488E-11   0.571347E-11   0.992095E-09  -0.524488E-11   0.272871E-11   0.716743E-12  -0.107471E-14   0.571347E-11   0.716743E-12   0.231774E-07   0.364227E-05   0.992095E-09  -0.107471E-14   0.364227E-05   0.296875E-02
   423   0.233118E-09  -0.544862E-11   0.561546E-11   0.987671E-09  -0.544862E-11   0.271451E-11   0.711040E-12   0.349590E-14   0.561546E-11   0.711040E-12   0.231001E-07   0.363578E-05   0.987671E-09   0.349590E-14   0.363578E-05   0.297101E-02
   424   0.233692E-09  -0.564892E-11   0.551869E-11   0.983270E-09  -0.564892E-11   0.269986E-11   0.705785E-12   0.807576E-14   0.551869E-11   0.705785E-12   0.230232E-07   0.362931E-05   0.983270E-09   0.807576E-14   0.362931E-05   0.297326E-02
   425   0.234307E-09  -0.584569E-11   0.542315E-11   0.978893E-09  -0.584569E-11   0.268477E-11   0.700935E-12   0.126145E-13   0.542315E-11   0.700935E-12   0.229466E-07   0.362288E-05   0.978893E-09   0.126145E-13   0.362288E-05   0.297551E-02
   426   0.234963E-09  -0.603889E-11   0.532886E-11   0.974538E-09  -0.603889E-11   0.266923E-11   0.696450E-12   0.170618E-13   0.532886E-11   0.696450E-12   0.228704E-07   0.361648E-05   0.974538E-09   0.170618E-13   0.361648E-05   0.297776E-02
   427   0.235657E-09  -0.622845E-11   0.523583E-11   0.970208E-09  -0.622845E-11   0.265327E-11   0.692288E-12   0.213673E-13   0.523583E-11   0.692288E-12   0.227945E-07   0.361011E-05   0.970208E-09   0.213673E-13   0.361011E-05   0.298001E-02
   428   0.236391E-09  -0.641430E-11   0.514405E-11   0.965901E-09  -0.641430E-11   0.263691E-11   0.688408E-12   0.254807E-13   0.514405E-11   0.688408E-12   0.227189E-07   0.360377E-05   0.965901E-09   0.254807E-13   0.360377E-05   0.298226E-02
   429   0.237162E-09  -0.659640E-11   0.505353E-11   0.961617E-09  -0.659640E-11   0.262014E-11   0.684768E-12   0.293516E-13   0.505353E-11   0.684768E-12   0.226436E-07   0.359746E-05   0.961617E-09   0.293516E-13   0.359746E-05   0.298450E-02
   430   0.237968E-09  -0.677465E-11   0.496429E-11   0.957358E-09  -0.677465E-11   0.260296E-11   0.681326E-12   0.329297E-13   0.496429E-11   0.681326E-12   0.225687E-07   0.359118E-05   0.957358E-09   0.329297E-13   0.359118E-05   0.298674E-02
   431   0.238810E-09  -0.694902E-11   0.487633E-11   0.953123E-09  -0.694902E-11   0.258542E-11   0.678042E-12   0.361645E-13   0.487633E-11   0.678042E-12   0.224941E-07   0.358494E-05   0.953123E-09   0.361645E-13   0.358494E-05   0.298897E-02
   432   0.239687E-09  -0.711945E-11   0.478965E-11   0.948913E-09  -0.711945E-11   0.256749E-11   0.674873E-12   0.390059E-13   0.478965E-11   0.674873E-12   0.224198E-07   0.357873E-05   0.948913E-09   0.390059E-13   0.357873E-05   0.299121E-02
   433   0.240598E-09  -0.728585E-11   0.470426E-11   0.944726E-09  -0.728585E-11   0.254920E-11   0.671779E-12   0.414034E-13   0.470426E-11   0.671779E-12   0.223459E-07   0.357255E-05   0.944726E-09   0.414034E-13   0.357255E-05   0.299343E-02
   434   0.241541E-09  -0.744818E-11   0.462017E-11   0.940565E-09  -0.744818E-11   0.253056E-11   0.668717E-12   0.433067E-13   0.462017E-11   0.668717E-12   0.222723E-07   0.356640E-05   0.940565E-09   0.433067E-13   0.356640E-05   0.299566E-02
   435   0.242517E-09  -0.760636E-11   0.453738E-11   0.936428E-09  -0.760636E-11   0.251156E-11   0.665646E-12   0.446654E-13   0.453738E-11   0.665646E-12   0.221990E-07   0.356028E-05   0.936428E-09   0.446654E-13   0.356028E-05   0.299788E-02
   436   0.243525E-09  -0.776033E-11   0.445591E-11   0.932316E-09  -0.776033E-11   0.249221E-11   0.662525E-12   0.454293E-13   0.445591E-11   0.662525E-12   0.221260E-07   0.355419E-05   0.932316E-09   0.454293E-13   0.355419E-05   0.300009E-02
   437   0.244564E-09  -0.791003E-11   0.437575E-11   0.928229E-09  -0.791003E-11   0.247253E-11   0.659312E-12   0.455478E-13   0.437575E-11   0.659312E-12   0.220534E-07   0.354813E-05   0.928229E-09   0.455478E-13   0.354813E-05   0.300230E-02
   438   0.245633E-09  -0.805541E-11   0.429691E-11   0.924168E-09  -0.805541E-11   0.245253E-11   0.655974E-12   0.449892E-13   0.429691E-11   0.655974E-12   0.219811E-07   0.354211E-05   0.924168E-09   0.449892E-13   0.354211E-05   0.300451E-02
   439   0.246732E-09  -0.819639E-11   0.421937E-11   0.920132E-09  -0.819639E-11   0.243220E-11   0.652504E-12   0.437950E-13   0.421937E-11   0.652504E-12   0.219091E-07   0.353611E-05   0.920132E-09   0.437950E-13   0.353611E-05   0.300670E-02
   440   0.247858E-09  -0.833297E-11   0.414309E-11   0.916123E-09  -0.833297E-11   0.241157E-11   0.648905E-12   0.420252E-13   0.414309E-11   0.648905E-12   0.218374E-07   0.353015E-05   0.916123E-09   0.420252E-13   0.353015E-05   0.300889E-02
   441   0.249012E-09  -0.846508E-11   0.406805E-11   0.912139E-09  -0.846508E-11   0.239065E-11   0.645178E-12   0.397397E-13   0.406805E-11   0.645178E-12   0.217660E-07   0.352421E-05   0.912139E-09   0.397397E-13   0.352421E-05   0.301107E-02
   442   0.250190E-09  -0.859269E-11   0.399422E-11   0.908182E-09  -0.859269E-11   0.236944E-11   0.641327E-12   0.369986E-13   0.399422E-11   0.641327E-12   0.216950E-07   0.351830E-05   0.908182E-09   0.369986E-13   0.351830E-05   0.301324E-02
   443   0.251393E-09  -0.871574E-11   0.392156E-11   0.904252E-09  -0.871574E-11   0.234796E-11   0.637352E-12   0.338617E-13   0.392156E-11   0.637352E-12   0.216242E-07   0.351242E-05   0.904252E-09   0.338617E-13   0.351242E-05   0.301540E-02
   444   0.252619E-09  -0.883420E-11   0.385006E-11   0.900349E-09  -0.883420E-11   0.232621E-11   0.633257E-12   0.303892E-13   0.385006E-11   0.633257E-12   0.215538E-07   0.350656E-05   0.900349E-09   0.303892E-13   0.350656E-05   0.301754E-02
   445   0.253867E-09  -0.894805E-11   0.377968E-11   0.896474E-09  -0.894805E-11   0.230422E-11   0.629042E-12   0.266410E-13   0.377968E-11   0.629042E-12   0.214837E-07   0.350073E-05   0.896474E-09   0.266410E-13   0.350073E-05   0.301967E-02
   446   0.255136E-09  -0.905723E-11   0.371038E-11   0.892627E-09  -0.905723E-11   0.228199E-11   0.624710E-12   0.226771E-13   0.371038E-11   0.624710E-12   0.214139E-07   0.349492E-05   0.892627E-09   0.226771E-13   0.349492E-05   0.302179E-02
   447   0.256425E-09  -0.916176E-11   0.364215E-11   0.888807E-09  -0.916176E-11   0.225953E-11   0.620263E-12   0.185574E-13   0.364215E-11   0.620263E-12   0.213444E-07   0.348914E-05   0.888807E-09   0.185574E-13   0.348914E-05   0.302389E-02
   448   0.257735E-09  -0.926160E-11   0.357496E-11   0.885017E-09  -0.926160E-11   0.223687E-11   0.615703E-12   0.143420E-13   0.357496E-11   0.615703E-12   0.212752E-07   0.348338E-05   0.885017E-09   0.143420E-13   0.348338E-05   0.302597E-02
   449   0.259064E-09  -0.935674E-11   0.350876E-11   0.881255E-09  -0.935674E-11   0.221400E-11   0.611032E-12   0.100907E-13   0.350876E-11   0.611032E-12   0.212063E-07   0.347764E-05   0.881255E-09   0.100907E-13   0.347764E-05   0.302803E-02
   450   0.260410E-09  -0.944716E-11   0.344354E-11   0.877523E-09  -0.944716E-11   0.219094E-11   0.606252E-12   0.586372E-14   0.344354E-11   0.606252E-12   0.211377E-07   0.347192E-05   0.877523E-09   0.586372E-14   0.347192E-05   0.303007E-02
   451   0.261775E-09  -0.953286E-11   0.337927E-11   0.873820E-09  -0.953286E-11   0.216771E-11   0.601366E-12   0.172090E-14   0.337927E-11   0.601366E-12   0.210694E-07   0.346621E-05   0.873820E-09   0.172090E-14   0.346621E-05   0.303210E-02
   452   0.263158E-09  -0.961381E-11   0.331592E-11   0.870147E-09  -0.961381E-11   0.214432E-11   0.596374E-12  -0.227775E-14   0.331592E-11   0.596374E-12   0.210014E-07   0.346053E-05   0.870147E-09  -0.227775E-14   0.346053E-05   0.303409E-02
   453   0.264555E-09  -0.968998E-11   0.325345E-11   0.866504E-09  -0.968998E-11   0.212077E-11   0.591279E-12  -0.607225E-14   0.325345E-11   0.591279E-12   0.209337E-07   0.345487E-05   0.866504E-09  -0.607225E-14   0.345487E-05   0.303607E-02
